avg_eq_size,0.07819059430774847
granularity,0.07455578662815066
discern,0.06434853547598343
ilm,0.05884246258815033
ambiguity,0.028614893912133448
entropy,0.02580135645966263
cm,0.018217787982466822
dm,0.009869146181665088
dse,0.005436312190770838
bivariate_corr,0.004518089252171711
hellinger,0.0028898060391078294
