algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
mondrian,54,0.47063770062574745,0.47589952477936187,0.7666666666666667,0.032789809234240776,0.4871891579291443,0.17212793241306476,0.2248208676325171,0.04608415367632321,0.008333333333333333,0.01095085895069586,0.13935764394012867,0.2532064672877141,0.5443376642124454,0.4033898305084746
datafly,55,0.8099464808506587,0.5566870332654447,0.26666666666666666,0.27798172029778834,0.2592592592592593,0.21111111111111108,0.2579704185640458,0.002793473510747657,0.125,0.125,0.21428571428571427,0.31110135811670275,0.6031863629025899,0.43389830508474575
datafly_shuffled,55,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
mondrian,55,0.41093157406781905,0.4426340801086219,0.8,0.01826910180948865,0.5781599658042291,0.15967413441955194,0.2712713511771538,0.04784107317956553,0.007194244604316547,0.005434076395960625,0.11483690557010312,0.2738880978727438,0.6529306009334123,0.44745762711864406
datafly,56,0.7659412496758508,0.5627970128988459,0.3333333333333333,0.23367111745291694,0.40503130421664024,0.18240175001885797,0.20906053788731357,0.4926984992843608,0.06666666666666667,0.07590801086218602,0.19540620049785018,0.3051012470888162,0.578637695814481,0.43050847457627117
datafly_shuffled,56,0.7090237052830635,0.5498981670061099,0.3,0.14546931897946702,0.43037640491815643,0.169540620049785,0.15673202919083917,0.48659326052361496,0.047619047619047616,0.04013917175831636,0.18160217243720297,0.2817857397760241,0.5979469845100764,0.43728813559322033
mondrian,56,0.37109759453981134,0.4243041412084182,0.8666666666666667,0.015082528739764275,0.6784340348495135,0.11455080334917397,0.2114490843482017,0.05386905766048293,0.004166666666666667,0.003418217365707739,0.09706462354120195,0.2393777779660125,0.6742926605504617,0.5050847457627119
datafly,57,0.8053586908752008,0.5675492192803802,0.3333333333333333,0.33983368429882255,0.3931507882628046,0.18712378366146187,0.17063583856612324,0.4785274424451186,0.07142857142857142,0.0895918194161575,0.20044127630685676,0.2985923302473229,0.5859643001786173,0.4610169491525424
datafly_shuffled,57,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
mondrian,57,0.412604782828918,0.4229463679565513,0.8,0.02355731983118629,0.48392044454502026,0.1765633250358301,0.2734160810977285,0.029510857781175584,0.00625,0.006689171360531229,0.13137264410176833,0.2551180492898104,0.6630143414309457,0.4745762711864407
datafly,58,0.7399412046628999,0.551255940257977,0.4,0.19082337010751113,0.2962962962962963,0.18888888888888888,0.2579704185640458,0.0033841478847599364,0.0625,0.0625,0.19047619047619047,0.2795101556084463,0.6193087005096872,0.47796610169491527
datafly_shuffled,58,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
mondrian,58,0.37190312624231514,0.4256619144602851,0.8,0.012910828956058568,0.6187422996655854,0.1365618163988837,0.2377394412531918,0.029867995803835593,0.004975124378109453,0.006201677393605737,0.10255229043416417,0.24697155684890318,0.684571880027745,0.5016949152542373
datafly,59,0.8844280822478,0.571622539035981,0.26666666666666666,0.5244631933296738,0.2783435166327224,0.22195066757184884,0.20906053788731357,0.48424099193752723,0.125,0.1864816700610998,0.2258671968447936,0.32354752627257966,0.5988529011438443,0.43389830508474575
datafly_shuffled,59,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
mondrian,59,0.4023373700851889,0.43245078071961984,0.8333333333333334,0.015286240816249403,0.5689321364813558,0.1669306781323074,0.2730578452062107,0.03842763406866875,0.0060606060606060615,0.005622858590037339,0.1149581353247341,0.2755045854836931,0.6625931049145407,0.4542372881355932
datafly,60,0.811946159308952,0.5417515274949084,0.3333333333333333,0.3613423611888858,0.39224560609489323,0.18751602926755673,0.20906053788731357,0.49067745458361756,0.07142857142857142,0.09029192124915139,0.20088578540717034,0.32736788512055415,0.6279967582303968,0.423728813559322
datafly_shuffled,60,0.7888977399352926,0.5607603530210454,0.3333333333333333,0.3107922694493183,0.37037037037037035,0.17777777777777776,0.17172713977376292,0.0,0.07142857142857142,0.0625,0.19047619047619047,0.2833848080682005,0.5977068128236013,0.43728813559322033
mondrian,60,0.40255150772245873,0.451459606245757,0.8,0.024698476169143703,0.5594528676673958,0.14377310100324367,0.18454641016671944,0.05648111980271212,0.00641025641025641,0.005247117383740665,0.11787573141951961,0.20271934790004031,0.5685020240976695,0.38305084745762713
datafly,61,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.20906053788731357,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.43050847457627117
