algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
mondrian,11,0.3851180019302632,0.4229463679565513,0.7666666666666667,0.017370372060289557,0.5932966231676348,0.13527193180960995,0.17896116498642253,0.03517391859194725,0.007246376811594205,0.004893088615919892,0.10642356059871334,0.2170698218799367,0.6298720494780287,0.4542372881355932
datafly,12,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,12,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,12,0.5006100543826767,0.48336727766463006,0.8,0.0270536089990962,0.4675768776243996,0.1815493701440749,0.2934473882647547,0.06443691372266472,0.010101010101010102,0.015433565905040731,0.14758510328775096,0.2814935510263428,0.6109810433055167,0.4440677966101695
datafly,13,0.8316934500520988,0.5695858791581806,0.3333333333333333,0.39290759352896143,0.3887003092705741,0.18884362978049327,0.15673202919083914,0.4914109773182389,0.08333333333333333,0.09523506449422946,0.2022354766753952,0.31637340019586185,0.6032430814880846,0.4271186440677966
datafly_shuffled,13,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,13,0.4296187368643956,0.4643584521384929,0.8,0.018166784884195212,0.5933217671167433,0.15341329109149876,0.2084247981602864,0.07162257863372475,0.0076335877862595426,0.007134276349287169,0.11798887919050853,0.2837326959633895,0.6308824733513355,0.4745762711864407
datafly,14,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,14,0.7577416117043193,0.5498981670061099,0.3333333333333333,0.208421881257982,0.4106886927660859,0.1868295994568907,0.2090605378873136,0.4938133354664641,0.0625,0.06954344874405974,0.19298160540523066,0.3111075510035985,0.6086984532169843,0.4440677966101695
mondrian,14,0.5046499543303078,0.4772572980312288,0.7666666666666667,0.05358779829186041,0.502954414020266,0.15547258052349694,0.18491064753529288,0.03817417936191032,0.006711409395973154,0.010050870088679564,0.13496912682248732,0.2062765433683251,0.6114100688374978,0.42372881355932196
datafly,15,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
datafly_shuffled,15,0.7733767635450359,0.5634758995247794,0.3333333333333333,0.25469586293956525,0.4017877347816248,0.19217017424756733,0.2090605378873136,0.4930168871419133,0.06666666666666668,0.0795570264765784,0.19679630168428536,0.313412446688646,0.5810628280611982,0.4372881355932203
mondrian,15,0.37176875284444827,0.4290563475899525,0.8666666666666667,0.014463096543393209,0.5693092957179855,0.15032812853586786,0.2110240822287653,0.02573135613078209,0.004464285714285714,0.004515317048010014,0.11571784178708824,0.25940546148154386,0.6401226265273188,0.4542372881355932
datafly,16,0.7090237052830635,0.5498981670061099,0.3,0.14546931897946702,0.4303764049181564,0.169540620049785,0.15673202919083914,0.486593260523615,0.047619047619047616,0.04013917175831636,0.18160217243720295,0.2817857397760241,0.5979469845100764,0.4372881355932203
datafly_shuffled,16,0.7600819856379781,0.5627970128988459,0.3333333333333333,0.2176359351790016,0.3701189308792841,0.1920871992155088,0.2090605378873136,0.4884032567946138,0.0625,0.06313645621181263,0.190540846345327,0.31881719583253104,0.5835466213606508,0.42372881355932196
mondrian,16,0.3897095596884873,0.4460285132382892,0.8666666666666667,0.017730785734070942,0.6276935455482637,0.13495511805084112,0.19686682509277584,0.036133118007763934,0.004347826086956522,0.0042313564738204355,0.10322309507645556,0.22673876697028386,0.6289285214450356,0.4372881355932203
datafly,17,0.7036263507104623,0.5431093007467753,0.4666666666666667,0.16173586655291974,0.4068542405270173,0.15575167835860299,0.17174604574179486,0.4864715818372939,0.037037037037037035,0.0325653428377461,0.16682830633950796,0.26578188477925946,0.6195875139331609,0.4576271186440678
datafly_shuffled,17,0.8119461593089521,0.5417515274949084,0.3333333333333333,0.3613423611888858,0.3922456060948932,0.18751602926755676,0.2090605378873136,0.4906774545836176,0.07142857142857142,0.0902919212491514,0.20088578540717034,0.3273678851205541,0.6279967582303968,0.42372881355932196
mondrian,17,0.3932095189348334,0.4310930074677529,0.8333333333333334,0.023431036779247547,0.5879158180583843,0.1336803198310326,0.21750918397473104,0.029453963592238924,0.004291845493562232,0.0059138218399949075,0.11482882358646106,0.22271132750259506,0.6554035319547675,0.4542372881355932
datafly,18,0.7725646307903001,0.5587236931432451,0.3333333333333333,0.25873784237570685,0.3701189308792841,0.1778607528098363,0.15673202919083914,0.4807089059891858,0.06666666666666668,0.06313645621181263,0.190540846345327,0.2878309044707448,0.6041820591571162,0.4305084745762712
datafly_shuffled,18,0.7640179375531312,0.5621181262729125,0.3333333333333333,0.22928531627682536,0.3701189308792841,0.18483065550275324,0.2090605378873136,0.4915545542127485,0.06666666666666668,0.06313645621181263,0.190540846345327,0.3188044642627024,0.6020076451588617,0.4508474576271186
mondrian,18,0.40841962241930063,0.4657162253903598,0.7666666666666667,0.026701491292230504,0.5596288753111563,0.14107264086897486,0.22590083878026254,0.026305303603194524,0.00684931506849315,0.0065362727002715535,0.11722109074451233,0.21634972463189733,0.6274700910830419,0.48813559322033895
datafly,19,0.7663538715979737,0.5634758995247794,0.3333333333333333,0.2336729610011204,0.4044278494380328,0.18258278645244025,0.2090605378873136,0.4932044024498994,0.07142857142857142,0.0772233536999321,0.19555167620340733,0.30520518134420144,0.591522795814064,0.4305084745762712
datafly_shuffled,19,0.7585521051366167,0.5417515274949084,0.3333333333333333,0.2188499116709967,0.4097457946745116,0.18045560835784868,0.2090605378873136,0.4816702194493534,0.07142857142857142,0.07124066530889342,0.193272556816345,0.29746617917255946,0.6143061957831256,0.42372881355932196
mondrian,19,0.428490692167824,0.4663951120162933,0.8333333333333334,0.02443300522784182,0.5643056498453647,0.1596665912348193,0.183182866582224,0.043906544611193234,0.006097560975609756,0.006055118433893415,0.1189910451621246,0.26644800298635696,0.5808190433341259,0.4169491525423729
datafly,20,0.7744203382322036,0.5288526816021725,0.3333333333333333,0.2693723501875119,0.4014105755449952,0.183850041487516,0.2090605378873136,0.490454394048,0.06666666666666668,0.07998133061778682,0.1969579413571267,0.3089404269390285,0.5804902273707329,0.4508474576271186
datafly_shuffled,20,0.8424145185073939,0.570264765784114,0.2,0.4041578464407306,0.33333333333333337,0.2,0.2090605378873136,0.0,0.125,0.125,0.21428571428571427,0.3187924446903525,0.5837739318311598,0.4305084745762712
mondrian,20,0.3933097330753516,0.4256619144602851,0.8666666666666667,0.017704976059222142,0.6053154308415679,0.1426265369238893,0.2530232258895162,0.0341519546832339,0.0053191489361702135,0.005869402500212152,0.1077085959978017,0.27626491153265753,0.6654801040298618,0.4677966101694915
