Unable to init server: Could not connect: Connection refused
Unable to init server: Could not connect: Connection refused

(analysis.py:17551): Gdk-CRITICAL **: 15:52:34.350: gdk_cursor_new_for_display: assertion 'GDK_IS_DISPLAY (display)' failed
104 datafly {'dm': 0.4666666666666667, 'cm': 0.5320614732379438, 'entropy': 0.6621222551917455, 'acc': 0.3994708994708995}
104 mondrian {'dm': 0.8333333333333334, 'cm': 0.4859565447800742, 'entropy': 0.5428358171221244, 'acc': 0.3333333333333333}
105 datafly {'dm': 0.4666666666666667, 'cm': 0.5707472178060413, 'entropy': 0.7874825966405706, 'acc': 0.36507936507936506}
105 mondrian {'dm': 0.8333333333333334, 'cm': 0.3942766295707472, 'entropy': 0.37825498746584846, 'acc': 0.3835978835978836}
106 datafly {'dm': 0.4666666666666667, 'cm': 0.5320614732379438, 'entropy': 0.6885179906877762, 'acc': 0.36772486772486773}
106 mondrian {'dm': 0.8333333333333334, 'cm': 0.43932167461579225, 'entropy': 0.4876771156584067, 'acc': 0.3994708994708995}
107 datafly {'dm': 0.4666666666666667, 'cm': 0.4970853206147324, 'entropy': 0.7312846991871844, 'acc': 0.3201058201058201}
107 mondrian {'dm': 0.8333333333333334, 'cm': 0.42183359830418654, 'entropy': 0.4307413463242775, 'acc': 0.41534391534391535}
108 datafly {'dm': 0.3333333333333333, 'cm': 0.5516693163751988, 'entropy': 0.7678572939637355, 'acc': 0.36772486772486773}
108 mondrian {'dm': 0.7666666666666667, 'cm': 0.42130365659777425, 'entropy': 0.42243508782765526, 'acc': 0.47354497354497355}
109 datafly {'dm': 0.3333333333333333, 'cm': 0.5744568097509274, 'entropy': 0.7920787019879938, 'acc': 0.35978835978835977}
109 mondrian {'dm': 0.8333333333333334, 'cm': 0.4435612082670906, 'entropy': 0.4467160952468585, 'acc': 0.37037037037037035}
110 datafly {'dm': 0.3333333333333333, 'cm': 0.5384207737148914, 'entropy': 0.810329819545365, 'acc': 0.3201058201058201}
110 mondrian {'dm': 0.8, 'cm': 0.4292527821939587, 'entropy': 0.45197710924345835, 'acc': 0.3968253968253968}
111 datafly {'dm': 0.4666666666666667, 'cm': 0.5320614732379438, 'entropy': 0.6623937954308056, 'acc': 0.37037037037037035}
111 mondrian {'dm': 0.8, 'cm': 0.4430312665606783, 'entropy': 0.5017961377653369, 'acc': 0.42063492063492064}
112 datafly {'dm': 0.4666666666666667, 'cm': 0.5654478007419184, 'entropy': 0.6492411598622022, 'acc': 0.4021164021164021}
112 mondrian {'dm': 0.8, 'cm': 0.4239533651298357, 'entropy': 0.45025381861241853, 'acc': 0.40476190476190477}
113 datafly {'dm': 0.4666666666666667, 'cm': 0.5320614732379438, 'entropy': 0.6885179906877762, 'acc': 0.37037037037037035}
113 mondrian {'dm': 0.8333333333333334, 'cm': 0.42342342342342343, 'entropy': 0.4622280162538666, 'acc': 0.3492063492063492}
114 datafly {'dm': 0.3333333333333333, 'cm': 0.5818759936406995, 'entropy': 0.784410284456158, 'acc': 0.3492063492063492}
114 mondrian {'dm': 0.8666666666666667, 'cm': 0.4175940646528882, 'entropy': 0.45731263878212414, 'acc': 0.34656084656084657}
115 datafly {'dm': 0.4666666666666667, 'cm': 0.5633280339162692, 'entropy': 0.6816638378444373, 'acc': 0.36772486772486773}
115 mondrian {'dm': 0.7666666666666667, 'cm': 0.4605193428722841, 'entropy': 0.5289451877390897, 'acc': 0.35714285714285715}
116 datafly {'dm': 0.4666666666666667, 'cm': 0.5564387917329093, 'entropy': 0.6787346926766302, 'acc': 0.41534391534391535}
116 mondrian {'dm': 0.8, 'cm': 0.45098039215686275, 'entropy': 0.44771205086642757, 'acc': 0.36772486772486773}
117 datafly {'dm': 0.3333333333333333, 'cm': 0.5320614732379438, 'entropy': 0.7563242790372708, 'acc': 0.41798941798941797}
117 mondrian {'dm': 0.8333333333333334, 'cm': 0.45257021727609964, 'entropy': 0.4810411712276099, 'acc': 0.3544973544973545}
118 datafly {'dm': 0.3333333333333333, 'cm': 0.5320614732379438, 'entropy': 0.7563242790372708, 'acc': 0.42857142857142855}
118 mondrian {'dm': 0.8333333333333334, 'cm': 0.44038155802861684, 'entropy': 0.41863866721403203, 'acc': 0.4470899470899471}
119 datafly {'dm': 0.3333333333333333, 'cm': 0.5744568097509274, 'entropy': 0.7839582228002334, 'acc': 0.3253968253968254}
119 mondrian {'dm': 0.8333333333333334, 'cm': 0.43190249072602016, 'entropy': 0.37709819222094754, 'acc': 0.35185185185185186}
120 datafly {'dm': 0.4, 'cm': 0.5527291997880233, 'entropy': 0.7299176734879087, 'acc': 0.3386243386243386}
120 mondrian {'dm': 0.8, 'cm': 0.4069952305246423, 'entropy': 0.3840297055712087, 'acc': 0.40476190476190477}
121 datafly {'dm': 0.4666666666666667, 'cm': 0.5707472178060413, 'entropy': 0.7297560341808135, 'acc': 0.36507936507936506}
121 mondrian {'dm': 0.8333333333333334, 'cm': 0.442501324854266, 'entropy': 0.43131632330628406, 'acc': 0.41005291005291006}
122 datafly {'dm': 0.2, 'cm': 0.5866454689984102, 'entropy': 0.8374476140849348, 'acc': 0.3915343915343915}
122 mondrian {'dm': 0.8333333333333334, 'cm': 0.4912559618441971, 'entropy': 0.5455553199054207, 'acc': 0.335978835978836}
123 datafly {'dm': 0.3333333333333333, 'cm': 0.5744568097509274, 'entropy': 0.7839582228002334, 'acc': 0.3412698412698413}
123 mondrian {'dm': 0.8, 'cm': 0.4430312665606783, 'entropy': 0.4289891136139221, 'acc': 0.4074074074074074}
124 datafly {'dm': 0.3333333333333333, 'cm': 0.5728669846316905, 'entropy': 0.7431816448485326, 'acc': 0.3783068783068783}
124 mondrian {'dm': 0.8666666666666667, 'cm': 0.4446210916799152, 'entropy': 0.4788932040807719, 'acc': 0.35978835978835977}
125 datafly {'dm': 0.4, 'cm': 0.548489666136725, 'entropy': 0.7279807369474487, 'acc': 0.3783068783068783}
125 mondrian {'dm': 0.8, 'cm': 0.4626391096979332, 'entropy': 0.5110290555356568, 'acc': 0.41534391534391535}
126 datafly {'dm': 0.4, 'cm': 0.5458399576046635, 'entropy': 0.7811640790671242, 'acc': 0.29894179894179895}
126 mondrian {'dm': 0.8333333333333334, 'cm': 0.3969263381028087, 'entropy': 0.4134844214405226, 'acc': 0.35185185185185186}
127 datafly {'dm': 0.4, 'cm': 0.5458399576046635, 'entropy': 0.7808923221159816, 'acc': 0.4021164021164021}
127 mondrian {'dm': 0.8333333333333334, 'cm': 0.3815580286168522, 'entropy': 0.30957734050329533, 'acc': 0.5132275132275133}
128 datafly {'dm': 0.4666666666666667, 'cm': 0.5691573926868044, 'entropy': 0.6927324828982574, 'acc': 0.4074074074074074}
128 mondrian {'dm': 0.8333333333333334, 'cm': 0.46952835188129305, 'entropy': 0.5011018231804378, 'acc': 0.3412698412698413}
129 datafly {'dm': 0.4666666666666667, 'cm': 0.5633280339162692, 'entropy': 0.7204345598066018, 'acc': 0.35978835978835977}
129 mondrian {'dm': 0.8, 'cm': 0.4303126656067833, 'entropy': 0.43869558466314573, 'acc': 0.3544973544973545}
130 datafly {'dm': 0.3333333333333333, 'cm': 0.5744568097509274, 'entropy': 0.8029201196499012, 'acc': 0.328042328042328}
130 mondrian {'dm': 0.8, 'cm': 0.37042925278219396, 'entropy': 0.32728769628900534, 'acc': 0.4497354497354497}
131 datafly {'dm': 0.3333333333333333, 'cm': 0.5749867514573397, 'entropy': 0.7853832271680281, 'acc': 0.373015873015873}
131 mondrian {'dm': 0.8333333333333334, 'cm': 0.4255431902490726, 'entropy': 0.4299371586449699, 'acc': 0.3783068783068783}
132 datafly {'dm': 0.4, 'cm': 0.5527291997880233, 'entropy': 0.7174304906702041, 'acc': 0.35714285714285715}
132 mondrian {'dm': 0.8333333333333334, 'cm': 0.4578696343402226, 'entropy': 0.428058399141128, 'acc': 0.42857142857142855}
133 datafly {'dm': 0.3333333333333333, 'cm': 0.5744568097509274, 'entropy': 0.7920787019879938, 'acc': 0.35714285714285715}
133 mondrian {'dm': 0.8, 'cm': 0.42342342342342343, 'entropy': 0.4224270927012758, 'acc': 0.37566137566137564}
134 datafly {'dm': 0.4, 'cm': 0.5643879173290938, 'entropy': 0.7258651200126227, 'acc': 0.373015873015873}
134 mondrian {'dm': 0.8333333333333334, 'cm': 0.4276629570747218, 'entropy': 0.4147757482087233, 'acc': 0.36772486772486773}
135 datafly {'dm': 0.3333333333333333, 'cm': 0.5818759936406995, 'entropy': 0.8050947787320826, 'acc': 0.4021164021164021}
135 mondrian {'dm': 0.8333333333333334, 'cm': 0.4122946475887652, 'entropy': 0.40223383744262775, 'acc': 0.46296296296296297}
136 datafly {'dm': 0.3333333333333333, 'cm': 0.5945945945945946, 'entropy': 0.8739613949044588, 'acc': 0.36243386243386244}
136 mondrian {'dm': 0.8333333333333334, 'cm': 0.43243243243243246, 'entropy': 0.44379248858753106, 'acc': 0.3783068783068783}
137 datafly {'dm': 0.3333333333333333, 'cm': 0.5728669846316905, 'entropy': 0.7431816448485326, 'acc': 0.35185185185185186}
137 mondrian {'dm': 0.9, 'cm': 0.4255431902490726, 'entropy': 0.39230988776822096, 'acc': 0.4576719576719577}
138 datafly {'dm': 0.4666666666666667, 'cm': 0.5553789083200847, 'entropy': 0.6922993475046771, 'acc': 0.35714285714285715}
138 mondrian {'dm': 0.8, 'cm': 0.429782723900371, 'entropy': 0.4284070952643619, 'acc': 0.373015873015873}
139 datafly {'dm': 0.3333333333333333, 'cm': 0.5744568097509274, 'entropy': 0.8029201196499012, 'acc': 0.335978835978836}
139 mondrian {'dm': 0.8333333333333334, 'cm': 0.41017488076311603, 'entropy': 0.3792257588729569, 'acc': 0.43386243386243384}
140 datafly {'dm': 0.4, 'cm': 0.5527291997880233, 'entropy': 0.7788166291577687, 'acc': 0.3386243386243386}
140 mondrian {'dm': 0.7666666666666667, 'cm': 0.40487546369899313, 'entropy': 0.419268451663681, 'acc': 0.36507936507936506}
141 datafly {'dm': 0.3333333333333333, 'cm': 0.5606783253842077, 'entropy': 0.7443367559962903, 'acc': 0.3835978835978836}
141 mondrian {'dm': 0.8666666666666667, 'cm': 0.42236354001059884, 'entropy': 0.39944042466534563, 'acc': 0.455026455026455}
142 datafly {'dm': 0.4666666666666667, 'cm': 0.4970853206147324, 'entropy': 0.6952314806061799, 'acc': 0.31746031746031744}
142 mondrian {'dm': 0.8, 'cm': 0.424483306836248, 'entropy': 0.47657532116640383, 'acc': 0.41534391534391535}
143 datafly {'dm': 0.3333333333333333, 'cm': 0.5834658187599364, 'entropy': 0.8282228205862087, 'acc': 0.35185185185185186}
143 mondrian {'dm': 0.8333333333333334, 'cm': 0.4255431902490726, 'entropy': 0.4117107670760203, 'acc': 0.3862433862433862}
144 datafly {'dm': 0.3333333333333333, 'cm': 0.5686274509803921, 'entropy': 0.7496340113381967, 'acc': 0.41534391534391535}
144 mondrian {'dm': 0.8, 'cm': 0.3963963963963964, 'entropy': 0.3739085602107606, 'acc': 0.47883597883597884}
145 datafly {'dm': 0.3333333333333333, 'cm': 0.5834658187599364, 'entropy': 0.8282228205862087, 'acc': 0.3888888888888889}
145 mondrian {'dm': 0.8666666666666667, 'cm': 0.4578696343402226, 'entropy': 0.4480845455268243, 'acc': 0.4021164021164021}
146 datafly {'dm': 0.3333333333333333, 'cm': 0.5744568097509274, 'entropy': 0.7839582228002334, 'acc': 0.3201058201058201}
146 mondrian {'dm': 0.8, 'cm': 0.4652888182299947, 'entropy': 0.48267707496407236, 'acc': 0.3888888888888889}
147 datafly {'dm': 0.4666666666666667, 'cm': 0.5633280339162692, 'entropy': 0.6815241059227821, 'acc': 0.3941798941798942}
147 mondrian {'dm': 0.8666666666666667, 'cm': 0.41070482246952833, 'entropy': 0.4195289057769867, 'acc': 0.3492063492063492}
148 datafly {'dm': 0.3333333333333333, 'cm': 0.5744568097509274, 'entropy': 0.7920787019879938, 'acc': 0.3439153439153439}
148 mondrian {'dm': 0.8666666666666667, 'cm': 0.44886062533121357, 'entropy': 0.46350730669671986, 'acc': 0.42063492063492064}
149 datafly {'dm': 0.3333333333333333, 'cm': 0.5320614732379438, 'entropy': 0.7563242790372708, 'acc': 0.3862433862433862}
149 mondrian {'dm': 0.8, 'cm': 0.4350821409644939, 'entropy': 0.41319100891380195, 'acc': 0.3412698412698413}
150 datafly {'dm': 0.4, 'cm': 0.5527291997880233, 'entropy': 0.757996640215887, 'acc': 0.335978835978836}
150 mondrian {'dm': 0.8333333333333334, 'cm': 0.424483306836248, 'entropy': 0.37482968385966275, 'acc': 0.41534391534391535}
151 datafly {'dm': 0.4, 'cm': 0.5527291997880233, 'entropy': 0.7598547323081009, 'acc': 0.43386243386243384}
151 mondrian {'dm': 0.8666666666666667, 'cm': 0.4250132485426603, 'entropy': 0.4355202889957484, 'acc': 0.35978835978835977}
152 datafly {'dm': 0.3333333333333333, 'cm': 0.5728669846316905, 'entropy': 0.7431816448485326, 'acc': 0.38095238095238093}
152 mondrian {'dm': 0.8666666666666667, 'cm': 0.4419713831478537, 'entropy': 0.4748500418317545, 'acc': 0.3386243386243386}
153 datafly {'dm': 0.3333333333333333, 'cm': 0.5659777424483307, 'entropy': 0.7546295670198829, 'acc': 0.3862433862433862}
153 mondrian {'dm': 0.8666666666666667, 'cm': 0.42077371489136195, 'entropy': 0.44471467892940514, 'acc': 0.32275132275132273}
154 datafly {'dm': 0.4666666666666667, 'cm': 0.4970853206147324, 'entropy': 0.7304865490762952, 'acc': 0.3201058201058201}
154 mondrian {'dm': 0.8666666666666667, 'cm': 0.4350821409644939, 'entropy': 0.464667164982228, 'acc': 0.31216931216931215}
155 datafly {'dm': 0.4, 'cm': 0.5458399576046635, 'entropy': 0.7619304252663136, 'acc': 0.3862433862433862}
155 mondrian {'dm': 0.7666666666666667, 'cm': 0.43084260731319557, 'entropy': 0.4142387509974174, 'acc': 0.4576719576719577}
156 datafly {'dm': 0.4, 'cm': 0.5458399576046635, 'entropy': 0.7703226614052165, 'acc': 0.3148148148148148}
156 mondrian {'dm': 0.8666666666666667, 'cm': 0.442501324854266, 'entropy': 0.4446489207557472, 'acc': 0.42857142857142855}
157 datafly {'dm': 0.3333333333333333, 'cm': 0.5606783253842077, 'entropy': 0.7544172462701624, 'acc': 0.3994708994708995}
157 mondrian {'dm': 0.8666666666666667, 'cm': 0.4175940646528882, 'entropy': 0.44185721957576957, 'acc': 0.4656084656084656}
158 datafly {'dm': 0.4666666666666667, 'cm': 0.5691573926868044, 'entropy': 0.736441957086941, 'acc': 0.3968253968253968}
158 mondrian {'dm': 0.8333333333333334, 'cm': 0.44992050874403816, 'entropy': 0.44925633437231893, 'acc': 0.4365079365079365}
159 datafly {'dm': 0.4, 'cm': 0.5458399576046635, 'entropy': 0.7816911092181804, 'acc': 0.30952380952380953}
159 mondrian {'dm': 0.7666666666666667, 'cm': 0.44091149973502913, 'entropy': 0.4607759893611024, 'acc': 0.3941798941798942}
160 datafly {'dm': 0.3333333333333333, 'cm': 0.5728669846316905, 'entropy': 0.7431816448485326, 'acc': 0.373015873015873}
160 mondrian {'dm': 0.8, 'cm': 0.4144144144144144, 'entropy': 0.4210191760251195, 'acc': 0.3201058201058201}
161 datafly {'dm': 0.4666666666666667, 'cm': 0.5553789083200847, 'entropy': 0.6922993475046771, 'acc': 0.3544973544973545}
161 mondrian {'dm': 0.8666666666666667, 'cm': 0.4276629570747218, 'entropy': 0.41497860979659873, 'acc': 0.4523809523809524}
162 datafly {'dm': 0.4, 'cm': 0.5458399576046635, 'entropy': 0.7619304252663136, 'acc': 0.3333333333333333}
162 mondrian {'dm': 0.8, 'cm': 0.43084260731319557, 'entropy': 0.5121482410500557, 'acc': 0.35185185185185186}
163 datafly {'dm': 0.3333333333333333, 'cm': 0.5786963434022258, 'entropy': 0.7827932944230968, 'acc': 0.36507936507936506}
163 mondrian {'dm': 0.8, 'cm': 0.43667196608373077, 'entropy': 0.4387299823398788, 'acc': 0.4973544973544973}
164 datafly {'dm': 0.3333333333333333, 'cm': 0.5659777424483307, 'entropy': 0.7526323310718299, 'acc': 0.42063492063492064}
164 mondrian {'dm': 0.8333333333333334, 'cm': 0.424483306836248, 'entropy': 0.4579688610685091, 'acc': 0.47883597883597884}
165 datafly {'dm': 0.3333333333333333, 'cm': 0.5384207737148914, 'entropy': 0.8115726868531419, 'acc': 0.3201058201058201}
165 mondrian {'dm': 0.8, 'cm': 0.39162692103868574, 'entropy': 0.3865395016089777, 'acc': 0.3994708994708995}
166 datafly {'dm': 0.4666666666666667, 'cm': 0.5320614732379438, 'entropy': 0.6629204053026346, 'acc': 0.3941798941798942}
166 mondrian {'dm': 0.8333333333333334, 'cm': 0.5098039215686274, 'entropy': 0.5258112961115293, 'acc': 0.3888888888888889}
167 datafly {'dm': 0.4, 'cm': 0.5930047694753577, 'entropy': 0.7930281662825406, 'acc': 0.31216931216931215}
167 mondrian {'dm': 0.7333333333333333, 'cm': 0.429782723900371, 'entropy': 0.4661428555253425, 'acc': 0.36507936507936506}
168 datafly {'dm': 0.4, 'cm': 0.5930047694753577, 'entropy': 0.7930281662825406, 'acc': 0.3253968253968254}
168 mondrian {'dm': 0.8, 'cm': 0.4165341812400636, 'entropy': 0.5157782208190689, 'acc': 0.3201058201058201}
169 datafly {'dm': 0.3333333333333333, 'cm': 0.5320614732379438, 'entropy': 0.7563242790372708, 'acc': 0.41534391534391535}
169 mondrian {'dm': 0.8333333333333334, 'cm': 0.43190249072602016, 'entropy': 0.4366777592295399, 'acc': 0.35978835978835977}
170 datafly {'dm': 0.4666666666666667, 'cm': 0.5553789083200847, 'entropy': 0.7064957820185369, 'acc': 0.3783068783068783}
170 mondrian {'dm': 0.8, 'cm': 0.4165341812400636, 'entropy': 0.4160826152166929, 'acc': 0.4470899470899471}
171 datafly {'dm': 0.4666666666666667, 'cm': 0.5320614732379438, 'entropy': 0.6879913808159471, 'acc': 0.37566137566137564}
171 mondrian {'dm': 0.8666666666666667, 'cm': 0.4165341812400636, 'entropy': 0.4045345752228725, 'acc': 0.3994708994708995}
172 datafly {'dm': 0.3333333333333333, 'cm': 0.5320614732379438, 'entropy': 0.7565960359884133, 'acc': 0.3862433862433862}
172 mondrian {'dm': 0.8333333333333334, 'cm': 0.40805511393746685, 'entropy': 0.39911086110619187, 'acc': 0.43386243386243384}
173 datafly {'dm': 0.3333333333333333, 'cm': 0.5744568097509274, 'entropy': 0.7920787019879938, 'acc': 0.3306878306878307}
173 mondrian {'dm': 0.8333333333333334, 'cm': 0.40805511393746685, 'entropy': 0.4509883223723607, 'acc': 0.3544973544973545}
174 datafly {'dm': 0.4, 'cm': 0.5458399576046635, 'entropy': 0.7816911092181804, 'acc': 0.3148148148148148}
174 mondrian {'dm': 0.8, 'cm': 0.41865394806571277, 'entropy': 0.3932591244991826, 'acc': 0.3835978835978836}
175 datafly {'dm': 0.4, 'cm': 0.5527291997880233, 'entropy': 0.7788166291577687, 'acc': 0.35978835978835977}
175 mondrian {'dm': 0.7333333333333333, 'cm': 0.4854266030736619, 'entropy': 0.5424728174142894, 'acc': 0.328042328042328}
176 datafly {'dm': 0.4, 'cm': 0.5930047694753577, 'entropy': 0.8186084211169234, 'acc': 0.3386243386243386}
176 mondrian {'dm': 0.8, 'cm': 0.40858505564387915, 'entropy': 0.3941131697675926, 'acc': 0.48412698412698413}
177 datafly {'dm': 0.4, 'cm': 0.5527291997880233, 'entropy': 0.7174304906702041, 'acc': 0.3439153439153439}
177 mondrian {'dm': 0.8666666666666667, 'cm': 0.42077371489136195, 'entropy': 0.4385511704673874, 'acc': 0.3544973544973545}
178 datafly {'dm': 0.4, 'cm': 0.5458399576046635, 'entropy': 0.7808923221159816, 'acc': 0.35978835978835977}
178 mondrian {'dm': 0.8333333333333334, 'cm': 0.4631690514043455, 'entropy': 0.49997100745677436, 'acc': 0.41005291005291006}
179 datafly {'dm': 0.3333333333333333, 'cm': 0.5728669846316905, 'entropy': 0.7431816448485326, 'acc': 0.37037037037037035}
179 mondrian {'dm': 0.8, 'cm': 0.40964493905670374, 'entropy': 0.3613012719390809, 'acc': 0.46825396825396826}
180 datafly {'dm': 0.3333333333333333, 'cm': 0.5728669846316905, 'entropy': 0.7431816448485326, 'acc': 0.3783068783068783}
180 mondrian {'dm': 0.8333333333333334, 'cm': 0.40805511393746685, 'entropy': 0.3596500664350464, 'acc': 0.41005291005291006}
181 datafly {'dm': 0.4666666666666667, 'cm': 0.5320614732379438, 'entropy': 0.6621222551917455, 'acc': 0.3888888888888889}
181 mondrian {'dm': 0.8666666666666667, 'cm': 0.40858505564387915, 'entropy': 0.4303670207916501, 'acc': 0.40476190476190477}
182 datafly {'dm': 0.4666666666666667, 'cm': 0.5691573926868044, 'entropy': 0.7008038346543197, 'acc': 0.3862433862433862}
182 mondrian {'dm': 0.8333333333333334, 'cm': 0.4419713831478537, 'entropy': 0.44346725005267834, 'acc': 0.42063492063492064}
183 datafly {'dm': 0.3333333333333333, 'cm': 0.5659777424483307, 'entropy': 0.7527720629934852, 'acc': 0.35978835978835977}
183 mondrian {'dm': 0.8333333333333334, 'cm': 0.4663487016428193, 'entropy': 0.5060078212978796, 'acc': 0.335978835978836}
184 datafly {'dm': 0.3333333333333333, 'cm': 0.5659777424483307, 'entropy': 0.7546295670198829, 'acc': 0.4074074074074074}
184 mondrian {'dm': 0.8, 'cm': 0.4780074191838898, 'entropy': 0.5167107077147296, 'acc': 0.455026455026455}
185 datafly {'dm': 0.3333333333333333, 'cm': 0.5320614732379438, 'entropy': 0.7571230661394696, 'acc': 0.3862433862433862}
185 mondrian {'dm': 0.8333333333333334, 'cm': 0.4440911499735029, 'entropy': 0.4365085939421134, 'acc': 0.4365079365079365}
186 datafly {'dm': 0.3333333333333333, 'cm': 0.5659777424483307, 'entropy': 0.7546295670198829, 'acc': 0.4074074074074074}
186 mondrian {'dm': 0.8, 'cm': 0.424483306836248, 'entropy': 0.4853622745081055, 'acc': 0.36243386243386244}
187 datafly {'dm': 0.3333333333333333, 'cm': 0.5749867514573397, 'entropy': 0.7637066165458866, 'acc': 0.38095238095238093}
187 mondrian {'dm': 0.8333333333333334, 'cm': 0.40434552199258084, 'entropy': 0.36442207653208264, 'acc': 0.4973544973544973}
188 datafly {'dm': 0.3333333333333333, 'cm': 0.5320614732379438, 'entropy': 0.7563242790372708, 'acc': 0.41534391534391535}
188 mondrian {'dm': 0.8, 'cm': 0.4160042395336513, 'entropy': 0.3790889708903694, 'acc': 0.49206349206349204}
189 datafly {'dm': 0.3333333333333333, 'cm': 0.5728669846316905, 'entropy': 0.7431816448485326, 'acc': 0.37037037037037035}
189 mondrian {'dm': 0.8333333333333334, 'cm': 0.3995760466348702, 'entropy': 0.4514935675591238, 'acc': 0.3835978835978836}
190 datafly {'dm': 0.4, 'cm': 0.5527291997880233, 'entropy': 0.776958537065555, 'acc': 0.35714285714285715}
190 mondrian {'dm': 0.8333333333333334, 'cm': 0.4631690514043455, 'entropy': 0.45715930739817134, 'acc': 0.4523809523809524}
191 datafly {'dm': 0.2, 'cm': 0.5866454689984102, 'entropy': 0.8374476140849348, 'acc': 0.3915343915343915}
191 mondrian {'dm': 0.8, 'cm': 0.40116587175410706, 'entropy': 0.37667606518029956, 'acc': 0.4523809523809524}
192 datafly {'dm': 0.3333333333333333, 'cm': 0.5818759936406995, 'entropy': 0.7663029082181748, 'acc': 0.373015873015873}
192 mondrian {'dm': 0.8333333333333334, 'cm': 0.40381558028616854, 'entropy': 0.40869046410107523, 'acc': 0.42328042328042326}
193 datafly {'dm': 0.3333333333333333, 'cm': 0.5320614732379438, 'entropy': 0.7563242790372708, 'acc': 0.42857142857142855}
193 mondrian {'dm': 0.7666666666666667, 'cm': 0.4430312665606783, 'entropy': 0.42886424940195356, 'acc': 0.4021164021164021}
194 datafly {'dm': 0.3333333333333333, 'cm': 0.5728669846316905, 'entropy': 0.7431816448485326, 'acc': 0.3783068783068783}
194 mondrian {'dm': 0.8666666666666667, 'cm': 0.43084260731319557, 'entropy': 0.39586776027962084, 'acc': 0.48412698412698413}
195 datafly {'dm': 0.3333333333333333, 'cm': 0.5834658187599364, 'entropy': 0.8282228205862087, 'acc': 0.3386243386243386}
195 mondrian {'dm': 0.8333333333333334, 'cm': 0.4260731319554849, 'entropy': 0.45004532216606513, 'acc': 0.3994708994708995}
196 datafly {'dm': 0.4666666666666667, 'cm': 0.5633280339162692, 'entropy': 0.7204345598066018, 'acc': 0.328042328042328}
196 mondrian {'dm': 0.8333333333333334, 'cm': 0.4742978272390037, 'entropy': 0.4678267650115864, 'acc': 0.4021164021164021}
197 datafly {'dm': 0.4666666666666667, 'cm': 0.5633280339162692, 'entropy': 0.7202948278849465, 'acc': 0.3968253968253968}
197 mondrian {'dm': 0.8333333333333334, 'cm': 0.43190249072602016, 'entropy': 0.43349192939625514, 'acc': 0.4417989417989418}
198 datafly {'dm': 0.2, 'cm': 0.5866454689984102, 'entropy': 0.8374476140849348, 'acc': 0.3915343915343915}
198 mondrian {'dm': 0.8333333333333334, 'cm': 0.42077371489136195, 'entropy': 0.4850478363855301, 'acc': 0.3835978835978836}
199 datafly {'dm': 0.4666666666666667, 'cm': 0.5633280339162692, 'entropy': 0.7204345598066018, 'acc': 0.35978835978835977}
199 mondrian {'dm': 0.7666666666666667, 'cm': 0.43826179120296765, 'entropy': 0.4047505561490572, 'acc': 0.3439153439153439}
200 datafly {'dm': 0.4, 'cm': 0.5527291997880233, 'entropy': 0.7598547323081009, 'acc': 0.3201058201058201}
200 mondrian {'dm': 0.8, 'cm': 0.44939056703762587, 'entropy': 0.4811108869972614, 'acc': 0.3386243386243386}
