algo,no,precision,dm,cm,entropy,discern,ilm,auroc,hellinger,bivariate_corr,lr_acc
datafly_shuffled,143,0.2314962020844373,0.3333333333333333,0.6136724960254372,0.9075067509790079,0.6589551301979993,0.2501501501501502,,0.2420210835285168,0.03645266269779592,0.35714285714285715
datafly,187,0.3898310074780663,0.3333333333333333,0.5850556438791733,0.8245310015708127,0.36180583463852894,0.1884884884884885,,0.1741647884297758,0.4924503396560307,0.3703703703703704
datafly_shuffled,88,0.33333333333333337,0.2,0.5866454689984102,0.8374476140849348,0.3836179769033037,0.2,,0.2194271521811627,0.0,0.3915343915343915
mondrian,126,0.4331193939037076,0.7333333333333333,0.4716481187069422,0.5033674233008468,0.05455254188070049,0.19679679679679665,,0.2490702334552405,0.06521129029016673,0.4259259259259259
mondrian,102,0.5288621955288622,0.8,0.4287228404875464,0.410181342108974,0.02485390094106077,0.15492551374904326,,0.22491985888935767,0.03147603637135417,0.4656084656084656
datafly_shuffled,170,0.2592592592592593,0.26666666666666666,0.5924748277689454,0.8087386141324093,0.26895004983474075,0.22314667608785246,,0.2484901666822829,0.00213340387697869,0.4021164021164021
mondrian,111,0.5985397161867749,0.7666666666666667,0.4122946475887652,0.3715565048343466,0.01936744562761583,0.13461696991108751,,0.21076504476114927,0.030359406310399014,0.4603174603174603
datafly_shuffled,64,0.4137961490902667,0.3333333333333333,0.5691573926868044,0.7499423099142843,0.1977261091634981,0.17883177294941996,,0.2361863959046332,0.4842680807801193,0.3862433862433862
datafly,186,0.38921274215391866,0.3333333333333333,0.5834658187599364,0.8282228205862087,0.3750024222295802,0.18871224165341813,,0.1741647884297758,0.4904968435047582,0.3888888888888889
datafly_shuffled,55,0.3695852715460558,0.3333333333333333,0.5728669846316905,0.7691457505797857,0.2480023275871027,0.17803686038980154,,0.1741647884297758,0.4800806431546762,0.3915343915343915
datafly_shuffled,47,0.2592592592592593,0.26666666666666666,0.5670376258611552,0.8116816256835923,0.2825010552495823,0.2111111111111111,,0.2484901666822829,0.0017210526212299154,0.4259259259259259
datafly,197,0.3701740956642917,0.3333333333333333,0.5606783253842077,0.75853319051015,0.22038862953479998,0.1778425484307837,,0.2194271521811627,0.47965170539438107,0.3862433862433862
datafly,18,0.3915385974209503,0.3333333333333333,0.5384207737148914,0.8115726868531419,0.35008252430865355,0.18780545251133485,,0.2194271521811627,0.4940770752628043,0.4312169312169312
datafly,92,0.411175881764117,0.3333333333333333,0.5421303656597775,0.7515458995755966,0.20407979287620173,0.1799034328446093,,0.2194271521811627,0.4836775704870452,0.3201058201058201
datafly_shuffled,105,0.2592592592592593,0.26666666666666666,0.5908850026497086,0.8117769551902183,0.280704814044382,0.22222222222222227,,0.2484901666822829,0.002239805109209736,0.3862433862433862
datafly,153,0.3035388329505977,0.26666666666666666,0.5802861685214626,0.8086331977355968,0.26883939957913583,0.2119178001530943,,0.2484901666822829,0.0021298641456990453,0.41534391534391535
datafly_shuffled,126,0.33333333333333337,0.2,0.5866454689984102,0.8374476140849348,0.3836179769033037,0.2,,0.2194271521811627,0.0,0.3915343915343915
datafly,30,0.3701740956642917,0.3333333333333333,0.5728669846316905,0.7687794602738245,0.2480006425578295,0.1778425484307837,,0.1741647884297758,0.4793002552481239,0.3703703703703704
datafly,12,0.44379673791438495,0.4666666666666667,0.5087440381558028,0.6706758169352967,0.11050730895489147,0.1594594594594595,,0.2194271521811627,0.4921966230949723,0.3941798941798942
mondrian,96,0.6664311370193723,0.8,0.36936936936936937,0.27745542776210186,0.011124844099687456,0.1147677088853559,,0.16693354332987514,0.04178170979488802,0.4708994708994709
mondrian,114,0.5150640836915346,0.8333333333333334,0.3937466878643349,0.34685644930372594,0.016268676794254276,0.17923806159100292,,0.2920785942542237,0.0235952088704624,0.4338624338624337
datafly_shuffled,36,0.3703703703703704,0.3333333333333333,0.5749867514573397,0.7853832271680281,0.2976022875957413,0.17777777777777778,,0.1741647884297758,0.0,0.3915343915343915
mondrian,20,0.6205224832675813,0.8,0.42978272390037103,0.3933147249376004,0.02682538519067089,0.12632043808514387,,0.189674000445802,0.02742640965845744,0.4021164021164021
mondrian,129,0.5750456338691634,0.8,0.4483306836248013,0.3947387824155436,0.02544759292164136,0.14874874874874874,,0.21934619103224728,0.04391434712810858,0.3783068783068783
mondrian,173,0.4754558480048677,0.7666666666666667,0.42978272390037103,0.39334005502851577,0.02447252264889972,0.1910675381263616,,0.255024596410743,0.01375331814190505,0.3809523809523809
datafly_shuffled,5,0.4894894894894895,0.4666666666666667,0.5617382087970323,0.6668335228283149,0.11463563067416055,0.1668433139021374,,0.23645371899537504,0.4867100615116203,0.3862433862433862
datafly,62,0.3898310074780663,0.3333333333333333,0.5850556438791733,0.8245310015708127,0.36180583463852894,0.1884884884884885,,0.1741647884297758,0.4924503396560307,0.3703703703703704
mondrian,184,0.5669394885081159,0.8,0.4409114997350291,0.4227441489999664,0.02071715407542584,0.16080786669021965,,0.2577051524294116,0.07717396669494975,0.3624338624338624
