1,0.5084745762711864
2,0.43050847457627117
3,0.4101694915254237
4,0.37966101694915255
5,0.36610169491525424
6,0.37966101694915255
7,0.3694915254237288
8,0.376271186440678
9,0.3728813559322034
10,0.376271186440678
11,0.3220338983050847
12,0.3254237288135593
13,0.3559322033898305
14,0.29491525423728815
15,0.288135593220339
16,0.26101694915254237
17,0.27796610169491526
18,0.26101694915254237
19,0.24745762711864408
20,0.30847457627118646
21,0.30847457627118646
22,0.30847457627118646
23,0.26101694915254237
24,0.2440677966101695
25,0.2677966101694915
26,0.2677966101694915
27,0.34915254237288135
28,0.34915254237288135
29,0.3559322033898305
30,0.23389830508474577
31,0.23389830508474577
32,0.2677966101694915
33,0.23389830508474577
34,0.25084745762711863
35,0.24067796610169492
36,0.24067796610169492
37,0.24745762711864408
38,0.28135593220338984
39,0.2983050847457627
40,0.24745762711864408
41,0.2677966101694915
42,0.2542372881355932
43,0.3050847457627119
44,0.3050847457627119
45,0.26440677966101694
46,0.2576271186440678
47,0.2576271186440678
48,0.2576271186440678
49,0.2576271186440678
50,0.2576271186440678
51,0.2576271186440678
52,0.2576271186440678
53,0.26440677966101694
54,0.2745762711864407
55,0.2745762711864407
56,0.24067796610169492
57,0.24067796610169492
58,0.24067796610169492
59,0.2440677966101695
60,0.2440677966101695
61,0.2440677966101695
62,0.2440677966101695
63,0.2440677966101695
64,0.23389830508474577
65,0.23389830508474577
66,0.24745762711864408
67,0.24745762711864408
68,0.23389830508474577
69,0.23389830508474577
70,0.23389830508474577
71,0.23389830508474577
72,0.23389830508474577
73,0.23389830508474577
74,0.23389830508474577
75,0.23389830508474577
76,0.23389830508474577
77,0.23389830508474577
78,0.23389830508474577
79,0.26101694915254237
80,0.26101694915254237
81,0.26101694915254237
82,0.26101694915254237
83,0.26101694915254237
84,0.26101694915254237
85,0.26101694915254237
86,0.26101694915254237
87,0.28135593220338984
88,0.28135593220338984
89,0.28135593220338984
90,0.28135593220338984
91,0.28135593220338984
92,0.28135593220338984
93,0.3728813559322034
94,0.3728813559322034
95,0.3728813559322034
96,0.3728813559322034
97,0.3728813559322034
98,0.3728813559322034
99,0.3728813559322034
100,0.24067796610169492
