algo,no,knn_pca_auroc,knn_pca_acc,rf_pca_auroc,rf_pca_acc,lr_auroc,lr_acc,lr_pca_auroc,lr_pca_acc
datafly,25,0.6355326407761317,0.5054054054054054,0.5280748663101604,0.522972972972973,0.4039433023582011,0.3945945945945946,0.40418894830659535,0.3945945945945946
datafly_shuffled,25,0.5494323660909968,0.5628378378378378,0.639573470968119,0.6222972972972973,0.6039054966248795,0.575,0.6043958753397036,0.575
mondrian,25,0.5674229639694924,0.5540540540540541,0.6938941001139652,0.6472972972972973,0.7241825195055667,0.697972972972973,0.7805696794366033,0.6506756756756756
datafly,26,0.452211361444727,0.5195945945945946,0.6295841734607405,0.6236486486486487,0.6201080842172935,0.6236486486486487,0.6210559670962275,0.6236486486486487
datafly_shuffled,26,0.5473256552993777,0.5445945945945946,0.5589258057917653,0.5418918918918919,0.5185613366061775,0.5898648648648649,0.5186033429765349,0.5898648648648649
mondrian,26,0.6282436223371615,0.5993243243243244,0.6917042897635954,0.6513513513513514,0.7768183279272959,0.7331081081081081,0.7844287864176968,0.7236486486486486
datafly,27,0.5684658177727125,0.5567567567567567,0.6451740159551153,0.6256756756756757,0.5187457993629643,0.4425675675675675,0.5338817904210864,0.4560810810810811
datafly_shuffled,27,0.5298016934046346,0.5648648648648649,0.7279850092048743,0.5527027027027027,0.6071299421407907,0.6310810810810811,0.6035146547441629,0.6310810810810811
mondrian,27,0.6123624747961778,0.5601351351351351,0.6962683732211215,0.6358108108108108,0.6921261798310978,0.6527027027027027,0.7857218520791327,0.7202702702702702
datafly,28,0.6115488296659946,0.6074324324324324,0.5561168580696063,0.5459459459459459,0.4629302913415739,0.4466216216216216,0.4646132857017621,0.4466216216216216
datafly_shuffled,28,0.4986649279682066,0.4689189189189189,0.6166617354840596,0.4952702702702703,0.5754324829782882,0.5783783783783784,0.5862272069781713,0.5777027027027027
mondrian,28,0.6199236214605067,0.5871621621621622,0.5795801554600976,0.5628378378378378,0.7191928932526812,0.6810810810810811,0.6634960988866486,0.5871621621621622
datafly,29,0.4543299436018818,0.4472972972972973,0.493762967183893,0.43783783783783786,0.5467366529324098,0.4878378378378378,0.5492424242424243,0.4932432432432433
datafly_shuffled,29,0.4415974474737734,0.4641891891891892,0.6389762499634728,0.6378378378378379,0.6351536702609509,0.6256756756756757,0.6500084012740714,0.6216216216216216
mondrian,29,0.6272199453551913,0.602027027027027,0.5627739545892874,0.5804054054054054,0.7374126998042138,0.6716216216216216,0.7254536687998597,0.6844594594594594
datafly,30,0.4250496770988574,0.4864864864864865,0.6086092969229421,0.6108108108108108,0.5415461266473802,0.5486486486486486,0.5392558662809386,0.5486486486486486
datafly_shuffled,30,0.4973517723035562,0.4398648648648649,0.696649170100231,0.5054054054054054,0.6628395210543233,0.6128378378378379,0.6652667587154086,0.6128378378378379
mondrian,30,0.6172543905788843,0.5824324324324325,0.4785986674848777,0.4689189189189189,0.7206704216709038,0.6702702702702703,0.7734450337512054,0.7175675675675676
datafly,31,0.5293935010665966,0.5243243243243243,0.5529535957453026,0.547972972972973,0.559226242658017,0.4756756756756757,0.559226242658017,0.4756756756756757
datafly_shuffled,31,0.6020508240554046,0.606081081081081,0.5231829505274539,0.4648648648648649,0.5844282385085182,0.5722972972972973,0.5839835188919085,0.5722972972972973
mondrian,31,0.6526694135180153,0.6027027027027027,0.5929345285058882,0.5425675675675675,0.7310752169720347,0.672972972972973,0.768760410274393,0.725
datafly,32,0.47054531574179603,0.4716216216216216,0.4479349303059525,0.5054054054054054,0.4655328599398031,0.4878378378378378,0.4638498655796148,0.4878378378378378
datafly_shuffled,32,0.5464325633383011,0.5040540540540539,0.6651042123257649,0.6459459459459459,0.6318433856403962,0.6283783783783784,0.6297868998568131,0.6290540540540539
mondrian,32,0.5997450395955699,0.5763513513513514,0.6919873761725256,0.6385135135135135,0.6333263931504046,0.6162162162162163,0.5415680430145232,0.5385135135135135
datafly,33,0.5502195289442156,0.5466216216216216,0.5832593655942258,0.5054054054054054,0.6548610502323134,0.547972972972973,0.6550482525349931,0.5493243243243243
datafly_shuffled,33,0.4023087066421203,0.4398648648648649,0.4827216840536512,0.5155405405405405,0.4199285526431139,0.422972972972973,0.44962888284971214,0.5033783783783784
mondrian,33,0.7308240919318547,0.6783783783783783,0.5191713421583238,0.5297297297297298,0.6636056807223634,0.6310810810810811,0.8000606352824289,0.7486486486486487
datafly,34,0.6330770944741533,0.6040540540540541,0.6171995996610269,0.5614864864864865,0.5072351407030771,0.4351351351351351,0.5074643493761141,0.4351351351351351
datafly_shuffled,34,0.5669837234446685,0.4939189189189189,0.5587422562169428,0.5324324324324324,0.5774643128488355,0.6081081081081081,0.623794599807136,0.5412162162162162
mondrian,34,0.5426319000029222,0.5344594594594595,0.6350048216007714,0.6013513513513513,0.6548683556880278,0.6182432432432432,0.7266134098945093,0.6662162162162162
datafly,35,0.4049048829665994,0.4060810810810811,0.5504459980713597,0.5452702702702703,0.42826407761316143,0.40202702702702703,0.4297425192133485,0.40202702702702703
datafly_shuffled,35,0.5796404254697408,0.5506756756756757,0.6309429882236054,0.5831081081081081,0.5858674132842406,0.552027027027027,0.5867924666140674,0.552027027027027
mondrian,35,0.640075721048479,0.5898648648648649,0.6436161275240349,0.4972972972972973,0.6893519330235821,0.6466216216216216,0.7583227404225475,0.6851351351351351
datafly,36,0.5086898395721925,0.5033783783783784,0.6016070176207592,0.6222972972972973,0.6013129730282575,0.6222972972972973,0.6023813959264779,0.6222972972972973
datafly_shuffled,36,0.6590461631746588,0.6047297297297297,0.5299478025189212,0.3993243243243243,0.6460150565442271,0.6216216216216216,0.6461164197422635,0.6216216216216216
mondrian,36,0.6369133719061395,0.6114864864864865,0.5348981619473423,0.5148648648648648,0.7343864147745536,0.6898648648648649,0.7979968440431315,0.7385135135135135
datafly,37,0.4968659594985536,0.5608108108108109,0.6592324522953742,0.5837837837837838,0.7194896773910757,0.6878378378378378,0.7204329943601882,0.6878378378378378
datafly_shuffled,37,0.40137908740247225,0.4810810810810811,0.4811555769848923,0.5013513513513513,0.5316654977937523,0.5304054054054054,0.5032929341632331,0.4432432432432433
mondrian,37,0.6459602656263698,0.6168918918918919,0.7525349931328716,0.6844594594594594,0.6671908331141697,0.6263513513513513,0.7786136436690922,0.6952702702702702
datafly,38,0.6002600742234301,0.6101351351351352,0.6387251249232928,0.5054054054054054,0.5777629233511588,0.4587837837837838,0.5701278089477222,0.4581081081081081
datafly_shuffled,38,0.5409863461032699,0.5216216216216216,0.6399241328424067,0.6243243243243243,0.6188506326524649,0.5540540540540541,0.6198350428099705,0.5540540540540541
mondrian,38,0.5911045118494492,0.5581081081081081,0.5860016510329914,0.5736486486486486,0.6248557172496421,0.5831081081081081,0.6945515911282547,0.5763513513513514
datafly,39,0.5073529411764706,0.5020270270270271,0.6127898439554659,0.5054054054054054,0.5811745711697496,0.5162162162162162,0.5821352385961838,0.5162162162162162
datafly_shuffled,39,0.3979610473101312,0.4493243243243243,0.5790295067356301,0.572972972972973,0.5178874083165308,0.5506756756756757,0.5457905964174045,0.5594594594594594
mondrian,39,0.6050442345343502,0.5756756756756757,0.6840974840010519,0.6209459459459461,0.6510439496215773,0.6101351351351352,0.5655591595803747,0.5108108108108108
datafly,40,0.6778312293620876,0.581081081081081,0.6637344393793285,0.5709459459459459,0.5872654948715701,0.5108108108108108,0.5897584816340844,0.5108108108108108
