algo,no,auroc,lr_acc
datafly_shuffled,45,0.5197064667893984,0.5283783783783784
mondrian,45,0.623279565179276,0.606081081081081
datafly,46,0.6249926945442857,0.5202702702702703
datafly_shuffled,46,0.5444810934806112,0.6
mondrian,46,0.7870897986616405,0.7175675675675676
datafly,47,0.6784394085503054,0.675
datafly_shuffled,47,0.5585760570994419,0.5777027027027027
mondrian,47,0.7244418631834254,0.677027027027027
datafly,48,0.5515692118874375,0.5513513513513514
datafly_shuffled,48,0.5788386517050934,0.5601351351351351
mondrian,48,0.686216066158207,0.6418918918918919
datafly,49,0.5940906168726805,0.5689189189189189
datafly_shuffled,49,0.5012318824698284,0.5020270270270271
mondrian,49,0.682848251073902,0.6513513513513514
datafly,50,0.6054633850559596,0.49594594594594593
datafly_shuffled,50,0.598388964378598,0.5972972972972973
mondrian,50,0.7477079132696298,0.6790540540540541
datafly,51,0.5909465313696268,0.5817567567567568
datafly_shuffled,51,0.5568327927296105,0.5344594594594595
mondrian,51,0.759067896905409,0.7182432432432433
datafly,52,0.6318406460945034,0.4918918918918919
datafly_shuffled,52,0.7070731422226119,0.6655405405405406
mondrian,52,0.6968089769439818,0.6702702702702703
datafly,53,0.5548831492358494,0.47094594594594597
datafly_shuffled,53,0.6978262616522017,0.6398648648648648
mondrian,53,0.7006662575611466,0.6594594594594595
datafly,54,0.6080230341018673,0.5033783783783784
datafly_shuffled,54,0.6195346059437188,0.6310810810810811
mondrian,54,0.654671108383741,0.625
datafly,55,0.4943483168230034,0.4445945945945946
datafly_shuffled,55,0.5650980026884077,0.5682432432432433
mondrian,55,0.7522665176353701,0.7087837837837838
datafly,56,0.5459595350807983,0.45472972972972975
datafly_shuffled,56,0.5938760191110721,0.5797297297297297
mondrian,56,0.7548033371321703,0.6871621621621622
datafly,57,0.3653330557260162,0.3824324324324324
datafly_shuffled,57,0.6331382776657608,0.5864864864864865
mondrian,57,0.7267102071827239,0.668918918918919
datafly,58,0.4583378992431547,0.4797297297297297
datafly_shuffled,58,0.6943059451798603,0.6655405405405406
mondrian,58,0.7106217673358465,0.6655405405405406
datafly,59,0.6615071885684229,0.6087837837837838
datafly_shuffled,59,0.5678914263171737,0.575
mondrian,59,0.6833632857017622,0.6587837837837838
datafly,60,0.6854289033049882,0.6222972972972973
datafly_shuffled,60,0.6096895911866982,0.6006756756756757
mondrian,60,0.6868333771660676,0.6378378378378379
datafly,61,0.6293960579760967,0.6283783783783784
datafly_shuffled,61,0.64075695479384,0.6
mondrian,61,0.6768669092077964,0.6324324324324324
datafly,62,0.6362513149820286,0.6304054054054054
datafly_shuffled,62,0.5205328964670816,0.5844594594594594
mondrian,62,0.6956236667543322,0.6425675675675676
datafly,63,0.6616514713187808,0.5716216216216217
datafly_shuffled,63,0.4881459849215394,0.47297297297297297
mondrian,63,0.7204768270944741,0.6844594594594594
datafly,64,0.5809937611408199,0.5162162162162162
datafly_shuffled,64,0.5327257020542941,0.4810810810810811
mondrian,64,0.7058695683936764,0.668918918918919
datafly,65,0.7136124382688992,0.7033783783783784
datafly_shuffled,65,0.5769867186815114,0.5594594594594594
mondrian,65,0.6695340580345402,0.629054054054054
datafly,66,0.47550480698986,0.45
datafly_shuffled,66,0.5238778820022794,0.5087837837837837
mondrian,66,0.6847166213728412,0.6486486486486487
datafly,67,0.7266663744484381,0.6581081081081082
datafly_shuffled,67,0.4851361371672365,0.5824324324324325
mondrian,67,0.7222630110166272,0.6898648648648649
datafly,68,0.3612200841588499,0.372972972972973
datafly_shuffled,68,0.6004573215277169,0.6067567567567568
mondrian,68,0.6759738172467199,0.6283783783783784
datafly,69,0.6174726410683498,0.5358108108108108
datafly_shuffled,69,0.5864463706496011,0.5993243243243244
mondrian,69,0.7279356973788025,0.6763513513513514
datafly,70,0.6604488106718096,0.5020270270270271
datafly_shuffled,70,0.5545470982729903,0.5756756756756757
mondrian,70,0.7276160836913007,0.6790540540540541
datafly,71,0.5937810481867859,0.5121621621621621
datafly_shuffled,71,0.6401122483270507,0.6013513513513513
mondrian,71,0.7517660939189387,0.6972972972972973
datafly,72,0.6846198240846264,0.6310810810810811
datafly_shuffled,72,0.6052889673007802,0.5675675675675675
mondrian,72,0.7312231524502499,0.6885135135135135
datafly,73,0.5044307588907396,0.48986486486486486
datafly_shuffled,73,0.5791509599368809,0.6216216216216216
mondrian,73,0.7078329096169019,0.6533783783783784
datafly,74,0.39014786242365795,0.39864864864864863
datafly_shuffled,74,0.5926167411823149,0.606081081081081
mondrian,74,0.7437720990035357,0.6885135135135135
datafly,75,0.5823909295461851,0.5648648648648649
datafly_shuffled,75,0.6609337102948482,0.6
mondrian,75,0.6298106425878846,0.6202702702702703
datafly,76,0.7019766736799042,0.6371621621621621
datafly_shuffled,76,0.4695234651237544,0.5709459459459459
mondrian,76,0.673247055901347,0.6432432432432432
datafly,77,0.6401085955991934,0.6378378378378379
datafly_shuffled,77,0.6044433608018468,0.606081081081081
mondrian,77,0.7163401127962363,0.6594594594594595
datafly,78,0.68900675024108,0.6317567567567568
datafly_shuffled,78,0.6046068203734549,0.5858108108108108
mondrian,78,0.6377187983986441,0.6128378378378379
datafly,79,0.525032144005143,0.46418918918918917
datafly_shuffled,79,0.6125798121036791,0.6013513513513513
mondrian,79,0.8068382718213961,0.7351351351351352
datafly,80,0.5288510709798078,0.47905405405405405
datafly_shuffled,80,0.5643163189269746,0.5236486486486487
mondrian,80,0.7109888664854914,0.675
datafly,81,0.6390977031647234,0.5722972972972973
datafly_shuffled,81,0.44411052423950204,0.45337837837837835
mondrian,81,0.6169877414453114,0.597972972972973
datafly,82,0.5002566041319657,0.44391891891891894
datafly_shuffled,82,0.5806549706320681,0.6121621621621621
mondrian,82,0.7341343765524093,0.672972972972973
datafly,83,0.5796760395663481,0.6168918918918919
datafly_shuffled,83,0.6473930481283423,0.606081081081081
mondrian,83,0.7692590076268958,0.7162162162162162
datafly,84,0.6389022822243652,0.5898648648648649
datafly_shuffled,84,0.6198249978083633,0.547972972972973
mondrian,84,0.7861820957891354,0.7216216216216216
datafly,85,0.42513734256742935,0.42905405405405406
datafly_shuffled,85,0.5078277957979018,0.47635135135135137
mondrian,85,0.643537593875106,0.6182432432432432
datafly,86,0.6090996756377663,0.4804054054054054
datafly_shuffled,86,0.5413351816136289,0.5831081081081081
mondrian,86,0.7242007831448526,0.6871621621621622
datafly,87,0.6515215437889016,0.6344594594594595
datafly_shuffled,87,0.737272069781713,0.6966216216216217
mondrian,87,0.7079571023640455,0.6648648648648648
datafly,88,0.6104192235761667,0.5797297297297297
datafly_shuffled,88,0.6552628502966015,0.6297297297297297
mondrian,88,0.6217508985710529,0.5864864864864865
datafly,89,0.475225373308787,0.4263513513513513
datafly_shuffled,89,0.5761000189941848,0.5885135135135136
mondrian,89,0.6769911019549398,0.6486486486486487
datafly,90,0.6274117135676923,0.4804054054054054
datafly_shuffled,90,0.6003422606002162,0.5641891891891891
mondrian,90,0.7099587972297712,0.6858108108108109
datafly,91,0.7125942403787148,0.6405405405405405
datafly_shuffled,91,0.6846444799976623,0.6466216216216216
mondrian,91,0.7350804330674149,0.672972972972973
datafly,92,0.3731005815142749,0.3837837837837838
datafly_shuffled,92,0.5773702551065134,0.5425675675675675
mondrian,92,0.7431365243563894,0.6837837837837838
datafly,93,0.6753199789602875,0.6581081081081082
datafly_shuffled,93,0.5380970383682535,0.504054054054054
mondrian,93,0.654557873820169,0.6304054054054054
datafly,94,0.660176682446451,0.5689189189189189
datafly_shuffled,94,0.5754607916191812,0.5243243243243243
mondrian,94,0.7233149966394904,0.675
datafly,95,0.5979360261243096,0.5797297297297297
datafly_shuffled,95,0.6061930174454282,0.6162162162162163
mondrian,95,0.6199007919113995,0.6033783783783784
datafly,96,0.4346316954501621,0.41081081081081083
datafly_shuffled,96,0.5922277256655271,0.5932432432432433
mondrian,96,0.7164369100844511,0.6952702702702702
datafly,97,0.6564764691271441,0.6067567567567568
datafly_shuffled,97,0.4753733087870021,0.4885135135135135
mondrian,97,0.7526737967914437,0.6871621621621622
datafly,98,0.6205573697437246,0.5635135135135135
datafly_shuffled,98,0.6520548420560475,0.6216216216216216
mondrian,98,0.7304871277870313,0.6945945945945946
datafly,99,0.5853332018351305,0.6054054054054054
datafly_shuffled,99,0.5902105067064084,0.6472972972972973
mondrian,99,0.7539029397153796,0.6804054054054054
datafly,100,0.5935061804155343,0.6101351351351352
datafly_shuffled,100,0.5613338666316005,0.5662162162162162
mondrian,100,0.6297996844043131,0.6108108108108108
datafly,101,0.6408263566231261,0.48783783783783785
datafly_shuffled,101,0.5978547529294878,0.5736486486486486
mondrian,101,0.7695256567604687,0.7067567567567568
datafly,102,0.6340998582741592,0.5385135135135135
datafly_shuffled,102,0.6175575669910288,0.6006756756756757
mondrian,102,0.7489242716460652,0.6932432432432433
datafly,103,0.6145787674235119,0.5885135135135136
datafly_shuffled,103,0.6597575319248414,0.6378378378378379
mondrian,103,0.7717574734811958,0.7067567567567568
datafly,104,0.49400404722246577,0.49864864864864866
datafly_shuffled,104,0.6304635676923527,0.6141891891891892
mondrian,104,0.661777490429853,0.6405405405405405
datafly,105,0.6564536395780369,0.5425675675675675
datafly_shuffled,105,0.6630961251862891,0.6364864864864865
mondrian,105,0.6449329359165424,0.5918918918918918
datafly,106,0.591107251395342,0.5986486486486486
datafly_shuffled,106,0.6262163583764355,0.5905405405405405
mondrian,106,0.6837376903071214,0.647972972972973
datafly,107,0.716948291984454,0.6608108108108108
datafly_shuffled,107,0.6374731524502499,0.6155405405405405
mondrian,107,0.7452989392478302,0.6736486486486486
datafly,108,0.7225944960696649,0.6547297297297298
datafly_shuffled,108,0.5895082697758687,0.5709459459459459
mondrian,108,0.649181058414424,0.6304054054054054
datafly,109,0.6800128210747787,0.5986486486486486
datafly_shuffled,109,0.5134840448847199,0.5108108108108108
mondrian,109,0.7172752111276701,0.6682432432432432
datafly,110,0.5043631834253821,0.44054054054054054
datafly_shuffled,110,0.5626844627567867,0.5466216216216216
mondrian,110,0.7515304929721516,0.6972972972972973
datafly,111,0.6671789617486339,0.6581081081081082
datafly_shuffled,111,0.5337977776803716,0.5655405405405406
mondrian,111,0.6912349142339499,0.6601351351351351
datafly,112,0.5665198270068087,0.45
datafly_shuffled,112,0.6161558326758423,0.620945945945946
mondrian,112,0.6965331959907659,0.652027027027027
datafly,113,0.5585623593699774,0.5371621621621622
datafly_shuffled,113,0.5500725066479647,0.55
mondrian,113,0.7041400017533094,0.6709459459459459
datafly,114,0.6231791151632038,0.6222972972972973
datafly_shuffled,114,0.5421926594780982,0.5472972972972973
mondrian,114,0.6396072587007978,0.606081081081081
datafly,115,0.5231482496128109,0.43175675675675673
datafly_shuffled,115,0.6174589433388855,0.5871621621621622
mondrian,115,0.7297127494813127,0.6641891891891892
datafly,116,0.42432826334706764,0.4155405405405405
datafly_shuffled,116,0.5911702609508782,0.6101351351351352
mondrian,116,0.6847166213728413,0.6472972972972973
datafly,117,0.6003468265100377,0.5425675675675675
datafly_shuffled,117,0.4899129920224424,0.5
mondrian,117,0.7092008561994098,0.6587837837837838
datafly,118,0.4340344744455159,0.4047297297297297
datafly_shuffled,118,0.712359552613892,0.6716216216216216
mondrian,118,0.7754668186201457,0.7101351351351352
datafly,119,0.6065345475000731,0.6277027027027027
datafly_shuffled,119,0.5915574501037375,0.5763513513513514
mondrian,119,0.7027373542561585,0.6635135135135135
datafly,120,0.4921228923760264,0.4209459459459459
datafly_shuffled,120,0.6821167923205049,0.629054054054054
mondrian,120,0.7292470266795241,0.6817567567567567
datafly,121,0.7095962639899477,0.6614864864864864
datafly_shuffled,121,0.48651230238742293,0.55
mondrian,121,0.7440771017796091,0.6885135135135135
datafly,122,0.5019852575903685,0.4689189189189189
datafly_shuffled,122,0.5746982846789983,0.5243243243243243
mondrian,122,0.6672109231173842,0.6243243243243243
datafly,123,0.5610763493176705,0.5304054054054054
datafly_shuffled,123,0.6943351670027176,0.6263513513513513
mondrian,123,0.7364538587417083,0.6925675675675675
datafly,124,0.6620240495602115,0.629054054054054
datafly_shuffled,124,0.5155405306683031,0.5310810810810811
mondrian,124,0.6753144998685019,0.6432432432432432
datafly,125,0.7267741299202245,0.6817567567567567
datafly_shuffled,125,0.6232594751760614,0.6182432432432432
mondrian,125,0.7829987434616171,0.7331081081081081
datafly,126,0.4432530463750328,0.5378378378378378
datafly_shuffled,126,0.48248151719704274,0.5378378378378378
mondrian,126,0.7381998626574324,0.6925675675675675
datafly,127,0.4482609362672043,0.44391891891891894
datafly_shuffled,127,0.5142310277315099,0.55
mondrian,127,0.7034021507261623,0.6594594594594595
datafly,128,0.5967196677478741,0.46756756756756757
datafly_shuffled,128,0.5392695640104029,0.4972972972972973
mondrian,128,0.6736141550509921,0.654054054054054
datafly,129,0.5060361327839631,0.4581081081081081
datafly_shuffled,129,0.6419130431606324,0.6222972972972973
mondrian,129,0.7160168463808773,0.6601351351351351
datafly,130,0.5821589813272552,0.46756756756756757
datafly_shuffled,130,0.640951462552234,0.6148648648648649
mondrian,130,0.694703179334327,0.6466216216216216
datafly,131,0.6106502586131324,0.6047297297297297
datafly_shuffled,131,0.5360834721369919,0.5682432432432433
mondrian,131,0.6599328628619854,0.6222972972972973
datafly,132,0.6263825574939365,0.4831081081081081
datafly_shuffled,132,0.5450837935770433,0.5418918918918919
mondrian,132,0.7082420151369043,0.6533783783783784
datafly,133,0.5614772361999941,0.4817567567567568
datafly_shuffled,133,0.6651142573273721,0.6371621621621621
mondrian,133,0.7267449080973671,0.6628378378378378
datafly,134,0.5530686566728032,0.547972972972973
datafly_shuffled,134,0.6342952792145173,0.6405405405405405
mondrian,134,0.736022836854563,0.6878378378378378
datafly,135,0.6530292072119458,0.4905405405405405
datafly_shuffled,135,0.5814357412115367,0.6189189189189189
mondrian,135,0.701888095029368,0.6270270270270271
datafly,136,0.7036359253090207,0.6493243243243243
datafly_shuffled,136,0.6515032801496157,0.6195945945945946
mondrian,136,0.7192677741737529,0.6567567567567567
datafly,137,0.4904499430174454,0.4614864864864865
datafly_shuffled,137,0.5529389848338739,0.597972972972973
mondrian,137,0.6839805967096229,0.6337837837837837
datafly,138,0.6822026314251484,0.6317567567567568
datafly_shuffled,138,0.6654083019198738,0.6135135135135135
mondrian,138,0.6942995529061103,0.6513513513513514
datafly,139,0.5980319102305601,0.5432432432432432
datafly_shuffled,139,0.6392018059086526,0.6128378378378379
mondrian,139,0.6655635428538033,0.6547297297297298
datafly,140,0.5093884237748751,0.47162162162162163
datafly_shuffled,140,0.7031820738727681,0.6635135135135135
mondrian,140,0.6603511002016305,0.6331081081081081
datafly,141,0.6412884266970573,0.4966216216216216
datafly_shuffled,141,0.6360202799450629,0.6195945945945946
mondrian,141,0.7387806463867217,0.6925675675675675
datafly,142,0.5252796163174659,0.4554054054054054
datafly_shuffled,142,0.6552126252885655,0.6195945945945946
mondrian,142,0.6521342888869408,0.6304054054054054
datafly,143,0.711025393764063,0.6587837837837838
datafly_shuffled,143,0.5723285774816633,0.4837837837837838
mondrian,143,0.7227689138248443,0.6709459459459459
datafly,144,0.6262035738289355,0.5087837837837837
datafly_shuffled,144,0.6972244747377342,0.6486486486486487
mondrian,144,0.7883719061395049,0.7358108108108108
datafly,145,0.46933717600303904,0.45472972972972975
datafly_shuffled,145,0.6346304169954122,0.6101351351351352
mondrian,145,0.6933626282107477,0.6412162162162162
datafly,146,0.6473035562958417,0.6310810810810811
datafly_shuffled,146,0.658691848572514,0.6297297297297297
mondrian,146,0.6428472283101019,0.6195945945945946
datafly,147,0.5765657417959732,0.46554054054054056
datafly_shuffled,147,0.5064808524005727,0.5506756756756757
mondrian,147,0.7563246982846791,0.7155405405405405
datafly,148,0.6867584962449957,0.5871621621621622
datafly_shuffled,148,0.5145049823207972,0.5486486486486486
mondrian,148,0.687286315420356,0.6533783783783784
datafly,149,0.562854314602145,0.5162162162162162
datafly_shuffled,149,0.45911136436690925,0.4925675675675676
mondrian,149,0.7508309955875048,0.7054054054054054
datafly,150,0.6468049589433389,0.5925675675675676
datafly_shuffled,150,0.6769308319452968,0.625
mondrian,150,0.6615510213027088,0.6297297297297297
datafly,151,0.6962318459425499,0.6567567567567567
datafly_shuffled,151,0.6498577262499634,0.6263513513513513
mondrian,151,0.6973039215686274,0.652027027027027
datafly,152,0.6739712091990299,0.6621621621621622
datafly_shuffled,152,0.6496750898571053,0.6081081081081081
mondrian,152,0.6360622863154205,0.606081081081081
datafly,153,0.5899730793956927,0.5540540540540541
datafly_shuffled,153,0.5885530814412203,0.6459459459459459
mondrian,153,0.7612065690657783,0.6993243243243243
datafly,154,0.6284563937348412,0.6027027027027027
datafly_shuffled,154,0.7044203486163467,0.6601351351351351
mondrian,154,0.6733292422781334,0.6337837837837837
datafly,155,0.5671480961982409,0.4648648648648649
datafly_shuffled,155,0.6665534321030945,0.6587837837837838
mondrian,155,0.6725804330674148,0.6391891891891892
datafly,156,0.7247349945939627,0.6932432432432433
datafly_shuffled,156,0.6763957073142223,0.6506756756756756
mondrian,156,0.687836050962859,0.668918918918919
datafly,157,0.524328993892639,0.44256756756756754
datafly_shuffled,157,0.5945956064989334,0.5594594594594594
mondrian,157,0.6987394436164929,0.6574324324324324
datafly,158,0.4964568539785512,0.47635135135135137
datafly_shuffled,158,0.620276109698723,0.5885135135135136
mondrian,158,0.7134763741562199,0.6547297297297298
datafly,159,0.54575772186669,0.5628378378378378
datafly_shuffled,159,0.6470688685310191,0.6432432432432432
mondrian,159,0.4893175973817247,0.5094594594594595
datafly,160,0.40508934572338623,0.4297297297297297
datafly_shuffled,160,0.558284752052833,0.5756756756756757
mondrian,160,0.6542090383098098,0.6087837837837838
datafly,161,0.634720822009877,0.6858108108108109
datafly_shuffled,161,0.6459155197101195,0.6364864864864865
mondrian,161,0.6390977031647235,0.6054054054054054
datafly,162,0.4920754069138833,0.4527027027027027
datafly_shuffled,162,0.5982437684462757,0.5277027027027027
mondrian,162,0.7080210251015459,0.6594594594594595
datafly,163,0.7219278732357324,0.6682432432432432
datafly_shuffled,163,0.6433458256626048,0.6114864864864865
mondrian,163,0.6981586598872037,0.654054054054054
datafly,164,0.622558151427486,0.5648648648648649
datafly_shuffled,164,0.6543944142485608,0.6263513513513513
mondrian,164,0.7096629262733409,0.6614864864864864
datafly,165,0.5668184375091319,0.48243243243243245
datafly_shuffled,165,0.678770893603343,0.6331081081081081
mondrian,165,0.7406070103153034,0.6736486486486486
datafly,166,0.6272811285467988,0.5317567567567567
datafly_shuffled,166,0.6123131629701061,0.5533783783783783
mondrian,166,0.7509186610560766,0.7054054054054054
datafly,167,0.6688966570234651,0.6817567567567567
datafly_shuffled,167,0.6336670100230852,0.5993243243243244
mondrian,167,0.733031252739546,0.6837837837837838
datafly,168,0.473561555769849,0.4175675675675676
datafly_shuffled,168,0.5395069913211186,0.5581081081081081
mondrian,168,0.7216950118348382,0.6682432432432432
datafly,169,0.5861377151456708,0.5743243243243243
datafly_shuffled,169,0.6595730691680547,0.643918918918919
mondrian,169,0.6953223167061161,0.6432432432432432
datafly,170,0.6108027600011688,0.4804054054054054
datafly_shuffled,170,0.5588180503199789,0.6256756756756757
mondrian,170,0.6694591771134683,0.6270270270270271
datafly,171,0.7035299962011631,0.675
datafly_shuffled,171,0.5156053665877678,0.45675675675675675
mondrian,171,0.6756012390052891,0.6304054054054054
datafly,172,0.6556956985476753,0.5567567567567567
datafly_shuffled,172,0.7122079644078197,0.6594594594594595
mondrian,172,0.699882747435785,0.6763513513513514
datafly,173,0.6372676865082845,0.5756756756756757
datafly_shuffled,173,0.6744067969959966,0.6358108108108108
mondrian,173,0.6483938955612051,0.6229729729729729
datafly,174,0.49681938721837465,0.518918918918919
datafly_shuffled,174,0.61725347739692,0.5635135135135135
mondrian,174,0.6593666900441251,0.6270270270270271
datafly,175,0.7335499400952632,0.6945945945945946
datafly_shuffled,175,0.4879112971567166,0.527027027027027
mondrian,175,0.7028542415475878,0.652027027027027
datafly,176,0.43573116653516847,0.422972972972973
datafly_shuffled,176,0.658396890798048,0.6364864864864865
mondrian,176,0.7711218988340491,0.7108108108108108
datafly,177,0.5699314748253996,0.4702702702702703
datafly_shuffled,177,0.6135706145349348,0.5817567567567568
mondrian,177,0.6742168551474241,0.6222972972972973
datafly,178,0.6355563835072032,0.6283783783783784
datafly_shuffled,178,0.6925736389936004,0.6614864864864864
mondrian,178,0.7480183951374887,0.6851351351351351
datafly,179,0.6491427047719237,0.5952702702702702
datafly_shuffled,179,0.6533634318108764,0.5966216216216216
mondrian,179,0.7845219309780543,0.7304054054054054
datafly,180,0.689668807165191,0.6331081081081081
datafly_shuffled,180,0.6694564375675756,0.6459459459459459
mondrian,180,0.664149937173081,0.6263513513513513
datafly,181,0.6435823397913562,0.5790540540540541
datafly_shuffled,181,0.6046606981093481,0.5560810810810811
mondrian,181,0.7176350048216008,0.6628378378378378
datafly,182,0.6280746836737676,0.5371621621621622
