algo,no,precision,dm,cm,entropy,discern,ilm,acc
datafly,131,0.04173310810810815,0.09,0.3585135135135135,0.9588803221308615,0.22049065010956903,0.046105849928876244,0.5513513513513514
datafly_shuffled,131,0.05003378378378376,0.085,0.4177027027027027,0.9467408093480473,0.12576972242512782,0.04880282716927454,0.5013513513513513
mondrian,131,0.4077025659262501,0.575,0.27864864864864863,0.8279517916096174,0.0007111395178962746,0.04667451991465151,0.4945945945945946
datafly,132,0.03332432432432453,0.0825,0.31094594594594593,0.9754208291757185,0.5489569393718042,0.04635675675675675,0.5054054054054054
datafly_shuffled,132,0.03333333333333344,0.0575,0.397027027027027,0.9353117728991275,0.08015065741417093,0.04862736486486485,0.6087837837837838
mondrian,132,0.39859791370317676,0.56,0.31527027027027027,0.8336421526772592,0.0009078524470416362,0.046794007823613176,0.4945945945945946
datafly,133,0.033328828828828816,0.0825,0.357972972972973,0.9720279258283341,0.45658257852447043,0.04635876600284494,0.5054054054054054
datafly_shuffled,133,0.050000000000000044,0.09,0.3559459459459459,0.9136278926530467,0.03984824689554419,0.047180707681365584,0.652027027027027
mondrian,133,0.4389030802057119,0.6475,0.2222972972972973,0.8091358061315944,0.00033371073776479183,0.0460379089615932,0.4945945945945946
datafly,134,0.03333333333333299,0.0625,0.3385135135135135,0.9565487150521996,0.22024755295836376,0.046137215504978665,0.5054054054054054
datafly_shuffled,134,0.03333333333333344,0.06,0.3575675675675676,0.9476768824349486,0.13799017531044558,0.04858086770981508,0.629054054054054
mondrian,134,0.4168740197687566,0.6,0.25594594594594594,0.8208177087744156,0.0005205259313367422,0.0468597617354197,0.4945945945945946
datafly,135,0.033333333333333215,0.0625,0.3277027027027027,0.9620397260577268,0.2946246895544193,0.046057841394025606,0.5054054054054054
datafly_shuffled,135,0.050000000000000044,0.085,0.3727027027027027,0.9160675683596288,0.03757852447041636,0.047800373399715525,0.606081081081081
mondrian,135,0.3903322208848523,0.56,0.3191891891891892,0.8392117154997634,0.001097552958363769,0.04811385135135137,0.4945945945945946
datafly,136,0.033328828828828816,0.0875,0.3268918918918919,0.9623804456477618,0.26340960555149745,0.04616232219061166,0.5054054054054054
datafly_shuffled,136,0.051774774774774546,0.06,0.3601351351351351,0.9346343847642478,0.07740390796201607,0.048055316500711244,0.5709459459459459
mondrian,136,0.4342009519641099,0.6425,0.2172972972972973,0.8079310625046726,0.00033371073776479183,0.04701226884779512,0.4945945945945946
datafly,137,0.016666666666666607,0.0275,0.40878378378378377,0.9871812988852414,0.7308536523009496,0.04812444879089616,0.5054054054054054
datafly_shuffled,137,0.033333333333333215,0.0625,0.3860810810810811,0.9428838366201472,0.10335657414170928,0.04918549075391182,0.5054054054054054
mondrian,137,0.4135905095378778,0.6025,0.2594594594594595,0.8209173445161695,0.0005211468224981738,0.04673435277382653,0.4945945945945946
datafly,138,0.042295045045045,0.0925,0.36648648648648646,0.9539689558846272,0.20080412710007306,0.046000248933143674,0.5297297297297298
datafly_shuffled,138,0.06546846846846832,0.095,0.3564864864864865,0.9115619125370047,0.03355420014609204,0.04751680298719772,0.6317567567567568
mondrian,138,0.43291758762811394,0.645,0.22594594594594594,0.8079355757365859,0.00033579254930606283,0.046569594594594574,0.4945945945945946
datafly,139,0.033333333333333215,0.06,0.3868918918918919,0.9636819132786789,0.24908761869978086,0.04628259246088193,0.5054054054054054
datafly_shuffled,139,0.04170382882882895,0.055,0.3643243243243243,0.93913217274696,0.09119214755295836,0.04828835348506401,0.6270270270270271
mondrian,139,0.43221785753364683,0.645,0.2212162162162162,0.8086138344908161,0.0003352447041636231,0.04456461593172117,0.4945945945945946
datafly,140,0.033333333333333215,0.0675,0.37364864864864866,0.973950723936394,0.508467823228634,0.04663867354196301,0.5054054054054054
datafly_shuffled,140,0.059699324324324565,0.1375,0.3335135135135135,0.8975886720933964,0.01617899926953981,0.04772910739687057,0.6256756756756757
mondrian,140,0.43249420067841116,0.6475,0.22716216216216217,0.8066726326670013,0.00033338203067932796,0.046096799431009916,0.4945945945945946
datafly,141,0.033328828828828816,0.08,0.30783783783783786,0.9731868230590583,0.4789353177501826,0.046458979374110934,0.5054054054054054
datafly_shuffled,141,0.03333333333333344,0.0525,0.3725675675675676,0.9322091107303403,0.06667005113221329,0.04881610953058322,0.6337837837837837
mondrian,141,0.4360535525403948,0.66,0.22067567567567567,0.8045457918663421,0.0003345872899926954,0.045094061166429666,0.4945945945945946
datafly,142,0.033319819819819685,0.0775,0.39594594594594595,0.9669853672000358,0.3268186997808619,0.046182912517780936,0.5054054054054054
datafly_shuffled,142,0.03333333333333344,0.0625,0.3974324324324324,0.9382424058020812,0.07755135135135136,0.04868213015647225,0.5527027027027027
mondrian,142,0.4042451672320092,0.5775,0.2895945945945946,0.8278992260235496,0.000714426588750913,0.046624502133712636,0.4945945945945946
datafly,143,0.033328828828828594,0.085,0.3216216216216216,0.9616553326494599,0.29111066471877284,0.04597361308677099,0.5486486486486486
datafly_shuffled,143,0.04479842342342333,0.055,0.37216216216216214,0.9353700154665343,0.08170310445580715,0.04788063655761023,0.6222972972972973
mondrian,143,0.4192560455192035,0.6175,0.24932432432432433,0.8211971970576358,0.0005225346968590212,0.04685949502133701,0.4945945945945946
datafly,144,0.0416610360360361,0.085,0.33972972972972976,0.9673185422598792,0.38800803506208914,0.04612035917496443,0.5054054054054054
datafly_shuffled,144,0.04999324324324339,0.1275,0.31864864864864867,0.9079570850902203,0.027010774287801315,0.04775234708392603,0.6567567567567567
mondrian,144,0.40966904657694125,0.585,0.24621621621621623,0.8187789247617613,0.0005246165084002922,0.04598959815078231,0.4945945945945946
datafly,145,0.016666666666666607,0.025,0.40878378378378377,0.9869969131657936,0.730431738495252,0.04811132645803698,0.5054054054054054
datafly_shuffled,145,0.043342342342342466,0.055,0.39054054054054055,0.9351767871756871,0.0767127465303141,0.047955529871977244,0.5648648648648649
mondrian,145,0.4229037914432652,0.6025,0.22554054054054054,0.8181308788225746,0.0005239956172388605,0.045398150782361334,0.4945945945945946
datafly,146,0.016666666666666607,0.0325,0.3559459459459459,0.972387544856697,0.34019408327246164,0.04783047652916074,0.6310810810810811
datafly_shuffled,146,0.04999324324324328,0.13,0.30594594594594593,0.9181325884322321,0.04362808619430241,0.04811754978662874,0.5054054054054054
mondrian,146,0.41676224605171974,0.62,0.2754054054054054,0.8212258361459425,0.0005264061358655953,0.04697222617354202,0.4945945945945946
datafly,147,0.03331981981981991,0.08,0.3406756756756757,0.9812929173729268,0.6638508765522279,0.046630938833570404,0.5054054054054054
datafly_shuffled,147,0.025030405405405354,0.035,0.442972972972973,0.9748561956053245,0.35535065741417093,0.049457361308677096,0.5506756756756757
mondrian,147,0.4358290385527227,0.6225,0.21635135135135136,0.8092409458914379,0.00033579254930606283,0.04548963371265997,0.4945945945945946
datafly,148,0.033333333333333215,0.0525,0.3222972972972973,0.9630815417352485,0.3284698319941563,0.04598129445234709,0.5054054054054054
datafly_shuffled,148,0.033333333333333215,0.0675,0.42108108108108105,0.9421265611673378,0.0924337107377648,0.04854937766714082,0.5047297297297297
mondrian,148,0.40221308859466753,0.5675,0.2971621621621622,0.8344299055801783,0.0009139152666179693,0.04737411095305837,0.4945945945945946
datafly,149,0.04197522522522512,0.0925,0.3366216216216216,0.9675238237102297,0.3792918188458729,0.0461858108108108,0.5054054054054054
datafly_shuffled,149,0.058486486486486466,0.135,0.39175675675675675,0.9134891486536287,0.035636851716581444,0.048099644381223314,0.5054054054054054
mondrian,149,0.435541525330999,0.6825,0.21783783783783783,0.808635023745018,0.00033546384222059896,0.04651566500711225,0.4945945945945946
datafly,150,0.033324324324324306,0.085,0.34459459459459457,0.9583302644128981,0.25339850255661067,0.0458877667140825,0.6074324324324324
datafly_shuffled,150,0.06287950450450464,0.13,0.3555405405405405,0.9084228218600638,0.025359021183345508,0.047458232574679925,0.5391891891891892
mondrian,150,0.40672807017543877,0.56,0.2762162162162162,0.8295468421909235,0.0007223155588020453,0.04480048008534841,0.4945945945945946
datafly,151,0.042029279279279574,0.0925,0.3083783783783784,0.9606037140662321,0.29969057706355,0.04596792318634423,0.5054054054054054
datafly_shuffled,151,0.04998648648648629,0.13,0.352972972972973,0.910087119123247,0.035348758217677134,0.04756890113798005,0.6243243243243243
mondrian,151,0.41825577196629826,0.5825,0.23202702702702702,0.8192231070281427,0.0005275018261504748,0.04592190611664297,0.4945945945945946
datafly,152,0.033324324324324306,0.0825,0.3290540540540541,0.9669180596218123,0.3492494156318481,0.046178111664295876,0.5054054054054054
datafly_shuffled,152,0.033324324324324306,0.085,0.36986486486486486,0.9388104756018241,0.09694043097151206,0.04800104907539119,0.6013513513513513
mondrian,152,0.3995197322828904,0.55,0.2545945945945946,0.8335806570480699,0.0009258582907231556,0.04727002133712657,0.4945945945945946
datafly,153,0.03331981981981991,0.085,0.4154054054054054,0.9649666449303823,0.283077173119065,0.04647487553342817,0.5054054054054054
datafly_shuffled,153,0.03331981981981991,0.0875,0.34162162162162163,0.9442414898705396,0.12802308254200145,0.04871282005689901,0.5054054054054054
mondrian,153,0.43388988583725463,0.665,0.21756756756756757,0.8085924492201525,0.0003350255661066472,0.04628250355618777,0.4945945945945946
datafly,154,0.041694819819819706,0.0925,0.3945945945945946,0.9601484465296463,0.2712757487216947,0.04604022048364152,0.5087837837837837
datafly_shuffled,154,0.03333333333333344,0.0575,0.35743243243243245,0.9385859284979863,0.08592041636230825,0.04796808321479374,0.6364864864864865
mondrian,154,0.4372117117117118,0.625,0.2214864864864865,0.8071873474103296,0.0003362308254200146,0.04537235064011376,0.4945945945945946
datafly,155,0.033324324324324306,0.0825,0.34594594594594597,0.9716437058624692,0.40806592403214026,0.04661504267425319,0.5054054054054054
datafly_shuffled,155,0.050000000000000155,0.095,0.3314864864864865,0.9113089807285862,0.034487253469685904,0.04769711948790897,0.5054054054054054
mondrian,155,0.44270138964875805,0.685,0.1818918918918919,0.8057651688971245,0.0003368882395909423,0.04490072901849222,0.4945945945945946
datafly,156,0.03331981981981991,0.085,0.2910810810810811,0.9628527013139491,0.35736577794010227,0.04588858463726886,0.5054054054054054
datafly_shuffled,156,0.03333333333333355,0.0525,0.3472972972972973,0.9373524487523927,0.09154598246895544,0.04869150071123755,0.6263513513513513
mondrian,156,0.43316144180617855,0.635,0.21405405405405406,0.807591630845698,0.00033305332359386415,0.04578737553342807,0.4945945945945946
datafly,157,0.033315315315315286,0.09,0.3435135135135135,0.9696407350279904,0.4262354273192111,0.046454907539118066,0.5054054054054054
datafly_shuffled,157,0.0422984234234236,0.0675,0.37932432432432434,0.9456421381473613,0.11840109569028488,0.048531223328591735,0.5054054054054054
mondrian,157,0.4159708757340337,0.6025,0.255,0.8185594810536124,0.0005211833455076698,0.04705960170697018,0.4945945945945946
datafly,158,0.04230292792792778,0.0875,0.392027027027027,0.9721480529236582,0.48091190650109567,0.046408783783783776,0.5054054054054054
datafly_shuffled,158,0.033333333333333215,0.0625,0.37067567567567566,0.9505226382761381,0.1591462381300219,0.048135686344238975,0.6270270270270271
mondrian,158,0.3996213754240071,0.5575,0.2872972972972973,0.8378306360648791,0.0011119065010956903,0.045960312944523525,0.4945945945945946
datafly,159,0.01666666666666683,0.0325,0.39675675675675676,0.9794703287634834,0.523463988312637,0.047909174964438125,0.5054054054054054
datafly_shuffled,159,0.050000000000000044,0.0925,0.34986486486486484,0.9062512211181978,0.02349970781592403,0.047800906827880484,0.643918918918919
mondrian,159,0.40382097786045157,0.5675,0.2959459459459459,0.829177302413782,0.0007189554419284149,0.04665072901849219,0.4945945945945946
datafly,160,0.016666666666666607,0.0325,0.4458108108108108,0.9880446267664263,0.7355999634769905,0.04832594238975818,0.5054054054054054
datafly_shuffled,160,0.03331981981982013,0.0825,0.38351351351351354,0.9524055494026779,0.18104097881665449,0.04817046586059743,0.5013513513513513
mondrian,160,0.3999702830360724,0.5675,0.28337837837837837,0.8343552736966744,0.000908254200146092,0.04592457325746798,0.4945945945945946
datafly,161,0.03331981981981991,0.09,0.31810810810810813,0.9507833593180085,0.14995215485756025,0.04580714793741108,0.6662162162162162
datafly_shuffled,161,0.03333333333333355,0.06,0.35783783783783785,0.9385386645954621,0.08941921110299489,0.04857347083926033,0.5033783783783784
mondrian,161,0.4193623846518584,0.615,0.2414864864864865,0.8208289417942481,0.0005255295836376917,0.046582201280227664,0.4945945945945946
datafly,162,0.041668918918918885,0.08,0.352972972972973,0.9801437080283741,0.6439283418553688,0.04653333926031296,0.5054054054054054
datafly_shuffled,162,0.048801801801801714,0.0675,0.377027027027027,0.9458125082174134,0.13314072315558803,0.04818218349928876,0.5054054054054054
mondrian,162,0.43308928766823496,0.6125,0.23067567567567568,0.80607180359967,0.0003355734112490869,0.04427489331436709,0.4945945945945946
datafly,163,0.033333333333333215,0.0625,0.3366216216216216,0.9538566834479851,0.18060343316289262,0.045829427453769556,0.6554054054054054
datafly_shuffled,163,0.04622072072072081,0.07,0.3922972972972973,0.9400767559372849,0.1062036523009496,0.047684797297297306,0.5222972972972973
mondrian,163,0.43355067111646073,0.665,0.2154054054054054,0.8086561708087454,0.0003368882395909423,0.0453240220483641,0.4945945945945946
datafly,164,0.033324324324324084,0.085,0.3314864864864865,0.9645464477513276,0.3058036523009496,0.04605314722617352,0.5054054054054054
datafly_shuffled,164,0.03331981981981991,0.085,0.40554054054054056,0.9448701322985608,0.10846833455076699,0.04825627667140825,0.5385135135135135
mondrian,164,0.42302918809497736,0.6375,0.24,0.8201210586202295,0.0005300219138056975,0.04668696657183492,0.4945945945945946
datafly,165,0.033324324324324306,0.0825,0.3659459459459459,0.9657954692686275,0.31510617238860483,0.04626701635846372,0.5054054054054054
datafly_shuffled,165,0.04479842342342333,0.055,0.372972972972973,0.9347201001953854,0.0793299853907962,0.04797291963015646,0.5398648648648648
mondrian,165,0.41606644600065656,0.585,0.2495945945945946,0.8214890108297745,0.0005213659605551497,0.04772777382645801,0.4945945945945946
datafly,166,0.03333333333333355,0.06,0.3195945945945946,0.9528086114169431,0.19561731190650108,0.04574073613086769,0.6412162162162162
datafly_shuffled,166,0.04881981981981964,0.0925,0.42486486486486486,0.943273728358477,0.10830058436815193,0.047972226173541965,0.5628378378378378
mondrian,166,0.4378969617390669,0.64,0.20337837837837838,0.8086715848366048,0.00033513513513513515,0.04668897581792317,0.522972972972973
datafly,167,0.033324324324324084,0.085,0.3112162162162162,0.9687684112140617,0.41690208181154126,0.046090469416785206,0.5054054054054054
datafly_shuffled,167,0.03333333333333344,0.065,0.3774324324324324,0.9479677607913625,0.16537041636230826,0.04839779516358466,0.5689189189189189
mondrian,167,0.44208336068862397,0.6525,0.2195945945945946,0.8082711897975967,0.0003334915997078159,0.04596490042674253,0.4945945945945946
datafly,168,0.04190427927927931,0.0875,0.36527027027027026,0.9699963449962816,0.39517257121986854,0.04640556543385491,0.5054054054054054
datafly_shuffled,168,0.033315315315315286,0.085,0.4262162162162162,0.9427837373060425,0.09236665449233017,0.0487108108108108,0.5148648648648648
mondrian,168,0.43627031586242127,0.65,0.20972972972972972,0.8094287514141002,0.0003348064280496713,0.0460660561877667,0.4945945945945946
datafly,169,0.03333333333333355,0.0675,0.37864864864864867,0.9543077590789273,0.1967901022644266,0.04605558321479375,0.5013513513513513
datafly_shuffled,169,0.03333333333333344,0.055,0.3358108108108108,0.9482945091344518,0.18372118334550766,0.048587357752489346,0.5054054054054054
