algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
datafly_shuffled,134,0.9189395970337082,0.15071115973741794,0.06211180124223601,0.26496356219086514,0.3331509846827133,0.06212879024695218,0.24361128299515214,0.4968766448059121,0.05882352941176471,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.8551912568306009
mondrian,134,0.6287031272913568,0.12089715536105032,0.9192546583850932,0.0006770741061724022,0.5550594019390804,0.057912416211420965,0.4248540147653047,0.024316429645503325,0.000649772579597141,0.0006533111835495389,0.03710263367917786,0.2767638908600967,0.6494873547505126,0.755464480874317
datafly,135,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,135,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,135,0.6507699141080521,0.1337527352297593,0.8819875776397516,0.0010644652356487222,0.4888185700240146,0.06643471595914115,0.4249465047224635,0.039821649406033485,0.0010183299389002038,0.0010768764016769248,0.03997663206469745,0.2859070502540699,0.5744209007366903,0.7786885245901639
datafly,136,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,136,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,136,0.6461922888544473,0.13211159737417946,0.8757763975155279,0.0010611733836408124,0.4813880464594501,0.0664163838543812,0.4554307405067461,0.034232383581802875,0.001016260162601626,0.0010136966572102085,0.04000790619907768,0.2726054858723529,0.5429482797903851,0.6830601092896175
datafly,137,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,137,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,137,0.6472199460353057,0.13594091903719913,0.8944099378881988,0.0010653630134690613,0.4913242884137163,0.06478873213899237,0.4534890952596763,0.026375935157949792,0.001020408163265306,0.0010205836119641,0.04101788092798612,0.2912363798598085,0.4850155692260956,0.7472677595628415
datafly,138,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,138,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,138,0.6512166033567364,0.1389496717724289,0.8757763975155279,0.001071497828574712,0.4607106105587332,0.06872821992208973,0.43749418113121175,0.03464167317891813,0.001023541453428864,0.0010917044658985925,0.04093362367980707,0.27858945218966746,0.5353839143312827,0.7308743169398907
datafly,139,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,139,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,139,0.6486898264699483,0.13402625820568928,0.9130434782608696,0.00105025042016002,0.5025361458213367,0.060401367869217924,0.4444821889302765,0.02610011196713393,0.001004016064257028,0.001059458357794287,0.040415176838015474,0.2824416566423377,0.5466241360978202,0.7349726775956285
datafly,140,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,140,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,140,0.6757515272462571,0.1474288840262582,0.8633540372670807,0.0018634874957505184,0.4031996296509573,0.07621598490784251,0.4416629068269867,0.043183093077441004,0.0017889087656529515,0.0018461402687688267,0.0450077931543599,0.2789625285846026,0.5683451051872105,0.8142076502732241
datafly,141,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,141,0.9538345156283848,0.15043763676148794,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515214,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,141,0.6867160803988452,0.15043763676148794,0.7888198757763976,0.0022576119588793822,0.4409357071715273,0.06756391201479894,0.4413517822286178,0.03940232424228347,0.0021598272138228947,0.002162879057384279,0.044824135218929285,0.2817043098995269,0.597113997113997,0.7800546448087432
