algo,no,entropy,cm,dm,discern,precision,ilm,hellinger,bivariate_corr,avg_eq_size,ambiguity,granularity,dse,auroc,lr_acc
datafly,106,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,106,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,106,0.6519671288061503,0.13347921225382933,0.9006211180124224,0.001074939310219345,0.5647643183679479,0.06001837795520261,0.2752933624791954,0.04732068836293413,0.0010309278350515464,0.0010834425654533803,0.0361972917983105,0.2725082022169955,0.5440723019670388,0.7240437158469946
datafly,107,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,107,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,107,0.6469140949407248,0.13074398249452954,0.906832298136646,0.0010647644949221687,0.526859223109439,0.06186945992033493,0.44127480235445704,0.047320688362933905,0.001017293997965412,0.0010057362090273151,0.03809223592579923,0.27299233993307426,0.612637654742918,0.7349726775956285
datafly,108,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,108,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,108,0.6466427687605191,0.13183807439824946,0.8944099378881988,0.0010695526432973105,0.4440994669234477,0.0709182068242627,0.44472946331512564,0.029896791152153875,0.0010256410256410254,0.0010599034668394203,0.041215262863363654,0.2772518659979466,0.6019898230424546,0.7718579234972678
datafly,109,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,109,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,109,0.6248677599939637,0.12281181619256018,0.8944099378881988,0.0006746800319848311,0.5683388624430025,0.059113776045137734,0.43969960430252375,0.03478897148751252,0.0006464124111182935,0.0006598013821039721,0.034578140531323395,0.2747476799249915,0.6056656793498899,0.7062841530054644
datafly,110,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,110,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,110,0.6213614907295005,0.11980306345733041,0.9130434782608695,0.0006845555880085612,0.5145563382684764,0.0606319996934826,0.43249010767163837,0.021424964830230556,0.000657030223390276,0.0006756540408620344,0.03769455588993489,0.27510681662846753,0.5066909698488646,0.6980874316939891
datafly,111,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,111,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,111,0.6261949878869852,0.12199124726477024,0.906832298136646,0.0006776726247192948,0.5084769915458472,0.06133185901061434,0.43352731256771926,0.01792220180664941,0.0006501950585175553,0.000679497281176996,0.03861658796206115,0.27803025316661534,0.6065618591934381,0.7390710382513661
datafly,112,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,112,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,112,0.6452425126069363,0.1323851203501094,0.9006211180124224,0.0010439659754176462,0.5490654938236059,0.05587174775806738,0.41940711895526456,0.0536997753467732,0.0009990009990009988,0.0010254724745317298,0.03810172009631387,0.2842340777548751,0.5260879471405787,0.7131147540983607
datafly,113,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,113,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,113,0.6272376891148279,0.11925601750547046,0.906832298136646,0.0006836578101882221,0.5795106258077725,0.05703499484607248,0.3482833704588524,0.04515597700948632,0.0006561679790026247,0.0006519126554931124,0.03404033282406562,0.2854653153241168,0.5845826687931952,0.6734972677595629
datafly,114,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,114,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,114,0.6256297034446063,0.12582056892778992,0.9192546583850931,0.0006848548472820076,0.47288535281797983,0.06920026314378686,0.425545402863813,0.02228561221178369,0.000657030223390276,0.0006590667233065134,0.039551692533471204,0.271167121242017,0.6291790081263766,0.755464480874317
datafly,115,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,115,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,115,0.6499316918366052,0.1362144420131291,0.9130434782608695,0.001047856345972449,0.502029145925841,0.06563399672118163,0.42490017769545996,0.032739518863604135,0.001004016064257028,0.0010268197927270828,0.03894277895921463,0.27057255500485083,0.627341079972659,0.7650273224043715
datafly,116,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,116,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,116,0.6480647447684258,0.13293216630196936,0.8881987577639752,0.0010640163467385527,0.45161852955541093,0.06963222994913956,0.4314786701079047,0.04340845133265679,0.001017293997965412,0.001097352163317877,0.041415696252103014,0.27429447888739766,0.566097060833903,0.7609289617486339
datafly,117,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
datafly_shuffled,117,0.9189395970337082,0.15071115973741794,0.062111801242236024,0.26496356219086514,0.3331509846827133,0.06212879024695217,0.24361128299515217,0.496876644805912,0.058823529411764705,0.03177995076586433,0.06031567792540241,0.28402631262796635,0.6755297334244703,0.855191256830601
mondrian,117,0.6246250126776934,0.12199124726477024,0.9316770186335404,0.0006805155878170353,0.5021300708387183,0.06481097618562795,0.4314786701079047,0.021068056141043682,0.0006514657980456026,0.0006430806493444307,0.03778801534934982,0.2779040157415389,0.4876889192678667,0.680327868852459
datafly,118,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,118,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,118,0.6802949364218425,0.14688183807439825,0.8198757763975155,0.0018751586074149265,0.4690806962092806,0.06595834985538883,0.4501638125851275,0.03824074584179307,0.0017921146953405018,0.0019084560689837226,0.042863191812212265,0.28001662136834676,0.5811346548188653,0.744535519125683
datafly,119,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
datafly_shuffled,119,0.9538345156283848,0.15043763676148797,0.049689440993788817,0.5267346264526045,0.2665937272064187,0.06832977696834609,0.24361128299515217,0.4965748130734481,0.1,0.06275642778993436,0.06373471512452714,0.2842141706338697,0.6532847269689375,0.8579234972677595
mondrian,119,0.6528296671386024,0.13457330415754923,0.9006211180124224,0.0010596770872735805,0.46427853783041373,0.0689857794430182,0.4420165468254639,0.04145864539806339,0.0010152284263959391,0.0010571762817944814,0.041500070228088395,0.27601295417076444,0.5707602339181287,0.7158469945355191
