algo,no,knn_pca_auroc,knn_pca_acc,rf_pca_auroc,rf_pca_acc,lr_auroc,lr_acc,lr_pca_auroc,lr_pca_acc
datafly,16,0.5919723551302498,0.8565573770491803,0.6703349282296651,0.8565573770491803,0.6755297334244703,0.8551912568306009,0.6716260347839296,0.8551912568306009
datafly_shuffled,16,0.5919723551302498,0.8565573770491803,0.6683147262094629,0.8565573770491803,0.6755297334244703,0.8551912568306009,0.6716260347839296,0.8551912568306009
mondrian,16,0.5108073213336372,0.8538251366120219,0.6611680716943875,0.8565573770491803,0.5240373661426293,0.7090163934426229,0.6543479911900965,0.8497267759562842
datafly,17,0.5919723551302498,0.8565573770491803,0.6724462671831093,0.8565573770491803,0.6755297334244703,0.8551912568306009,0.6716260347839296,0.8551912568306009
datafly_shuffled,17,0.5919723551302498,0.8565573770491803,0.6696362117414749,0.8565573770491803,0.6755297334244703,0.8551912568306009,0.6716260347839296,0.8551912568306009
mondrian,17,0.5312523733576365,0.8497267759562842,0.6405559352927773,0.8565573770491803,0.5625882889040783,0.726775956284153,0.6674413305992253,0.8565573770491803
datafly,18,0.6489557226399332,0.8565573770491803,0.6546669704564441,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
datafly_shuffled,18,0.6489557226399332,0.8565573770491803,0.6538315485683907,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
mondrian,18,0.5394395078605605,0.8469945355191257,0.6644490012911066,0.8565573770491803,0.5045492519176729,0.6980874316939891,0.6798359535201641,0.8579234972677595
datafly,19,0.6489557226399332,0.8565573770491803,0.6545758335232019,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
datafly_shuffled,19,0.6489557226399332,0.8565573770491803,0.6541201488569909,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
mondrian,19,0.6095693779904306,0.8483606557377049,0.6750208855472013,0.8565573770491803,0.5883800410116199,0.7527322404371585,0.6798207640312904,0.8565573770491803
datafly,20,0.5919723551302498,0.8565573770491803,0.6697577276524644,0.8565573770491803,0.6755297334244703,0.8551912568306009,0.6716260347839296,0.8551912568306009
datafly_shuffled,20,0.5919723551302498,0.8565573770491803,0.6700463279410648,0.8565573770491803,0.6755297334244703,0.8551912568306009,0.6716260347839296,0.8551912568306009
mondrian,20,0.604503683451052,0.8551912568306009,0.6788182577656262,0.8565573770491803,0.5428419533682691,0.7609289617486339,0.6646616541353383,0.8592896174863388
