algo,no,knn_pca_auroc,knn_pca_acc,rf_pca_auroc,rf_pca_acc,lr_auroc,lr_acc,lr_pca_auroc,lr_pca_acc
mondrian,194,0.6306371990582517,0.8497267759562842,0.6898610161768056,0.8565573770491803,0.5854180906812486,0.7745901639344263,0.6666970456444141,0.8579234972677595
datafly,195,0.6489557226399332,0.8565573770491803,0.652601199969621,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
datafly_shuffled,195,0.6489557226399332,0.8565573770491803,0.6525860104807473,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
mondrian,195,0.5933849775955039,0.8538251366120219,0.6030682767524872,0.8565573770491803,0.4964076858813701,0.7144808743169399,0.6743069795701375,0.8565573770491803
datafly,196,0.6489557226399332,0.8565573770491803,0.6546062125009493,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
datafly_shuffled,196,0.6489557226399332,0.8565573770491803,0.6538315485683907,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
mondrian,196,0.5408597250702514,0.8510928961748634,0.670896939317992,0.8565573770491803,0.5907344117870433,0.7144808743169399,0.6851067061593379,0.8579234972677595
datafly,197,0.6489557226399332,0.8565573770491803,0.6523277891698944,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
datafly_shuffled,197,0.6489557226399332,0.8565573770491803,0.6540745803903698,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
mondrian,197,0.6058707374496848,0.8565573770491803,0.6455380876433507,0.8565573770491803,0.6155996050732894,0.7827868852459017,0.6504139135718082,0.8565573770491803
datafly,198,0.5919723551302498,0.8565573770491803,0.6675856307435255,0.8565573770491803,0.6755297334244703,0.855191256830601,0.6716260347839296,0.855191256830601
datafly_shuffled,198,0.5919723551302498,0.8565573770491803,0.6695450748082327,0.8565573770491803,0.6755297334244703,0.855191256830601,0.6716260347839296,0.855191256830601
mondrian,198,0.5238550922761449,0.8524590163934426,0.6558517505885927,0.8565573770491803,0.5271208323839903,0.7062841530054644,0.6672742462216146,0.8565573770491803
datafly,199,0.579030910609858,0.8565573770491803,0.667707146654515,0.8579234972677595,0.6756284651021494,0.855191256830601,0.6783245993772309,0.855191256830601
datafly_shuffled,199,0.579030910609858,0.8565573770491803,0.6683906736538315,0.8565573770491803,0.6756284651021494,0.855191256830601,0.6783245993772309,0.855191256830601
mondrian,199,0.6130022024758868,0.8442622950819673,0.6769499506341612,0.8565573770491803,0.5080124553808765,0.7308743169398907,0.6750512645249487,0.8565573770491803
datafly,200,0.6489557226399332,0.8565573770491803,0.653968253968254,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
datafly_shuffled,200,0.6489557226399332,0.8565573770491803,0.6544087491455912,0.8565573770491803,0.6532847269689375,0.8579234972677595,0.6368041315409736,0.8579234972677595
mondrian,200,0.5601731601731601,0.8565573770491803,0.6710184552289815,0.8565573770491803,0.5750132908027645,0.7117486338797814,0.6371079213184476,0.8565573770491803
