algo,no,precision,dm,cm,entropy,discern,ilm,auroc,hellinger,bivariate_corr,lr_acc
datafly,121,0.15440924562915814,0.06097560975609756,0.24892248524633645,0.8800287573372164,0.2861013317907142,0.061627597154228976,0.6525744569088959,0.4607892585172604,0.009027353647559912,0.4990883474225095
datafly_shuffled,1,0.2179209122589867,0.08536585365853659,0.2406339102181553,0.8138224777014309,0.1276739516827288,0.05607382397923839,,0.3953274567955257,0.3272870511937489,0.3613459307144041
datafly_shuffled,200,0.16849844174789474,0.07317073170731707,0.24892248524633645,0.8973946348750755,0.29292289773938324,0.0638344774262344,,0.438882777056703,0.3264553623547459,0.6935189789491132
datafly_shuffled,184,0.2036378555798687,0.08536585365853659,0.218155294741728,0.9139819832001056,0.3962167102939971,0.0604841831750822,,0.44306819186849583,0.33313889516262857,0.5121829935355544
mondrian,44,0.6357053287360713,0.8902439024390244,0.15128307141436245,0.4373288301915635,0.0007088921820269697,0.05119704363228132,,0.4289163846421644,0.02006583002281261,0.4307972816177689
datafly,76,0.15308399457743016,0.06707317073170732,0.24892248524633645,0.8787114101089668,0.2508642706745817,0.06397167692832688,0.7639214091945917,0.421900010505506,0.328834915004443,0.6915299187800431
datafly_shuffled,80,0.20128390027186527,0.07317073170731707,0.24892248524633645,0.8796077075792214,0.2526135452777973,0.058804980207152385,,0.4428907266271192,0.3315172396898188,0.5043925078733632
mondrian,12,0.6050104150810993,0.9329268292682928,0.14508321729328294,0.4262443621760229,0.0009038740257772363,0.04866634769362056,,0.4284170542783978,0.011671590041363537,0.8339134758826454
mondrian,50,0.597863429909886,0.902439024390244,0.16169352164975798,0.4511978652057668,0.0011367653417868903,0.04802305306848103,,0.4083350120139289,0.010505939734065387,0.8395491463616774
mondrian,163,0.6143008538585745,0.8658536585365854,0.15244347191830782,0.4503669375164997,0.0007228477219192568,0.0488371128655715,,0.4141313490335574,0.017163292904808933,0.7488811536548979
